NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,SampleDepth_m,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,Secchi_m,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity,Prochlorococcus_cells_ml,Synecochoccus_cells_ml,Picoeukaryotes_cells_ml,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,TSS_mg_L,InorganicFraction_mg_L,OrganicFraction_mg_L,CTDDensity_kgm3,CTDTemperature,CTDPAR_umolm2s,CTDConductivity_sm,CTDSalinity,CTDChlF_mgm3,CTDTurbidity_ntu
DAR20150803_22:30,Darwin,-12.4,130.76805,2015-08-04 08:00:00,25,WC,2015,8,4,08:00:00,2015-08-03T22:30:00Z,30.58073,2.2,,,,,,,,,,2640.125,34040.74,2977.16,0.025,0,0.099,0,,0.093,0,0,0,0.021,0.658,0.014,0,0.016,0.004,0.031,0.045,0,0.048,0,0,0,0,0,0.085,0,0,0,0,0.035,0.035,0,1.561,1.561,0,0,0,0,,,0.073,0,,,,,,,,,,
DAR20150804_01:30,Darwin,-12.4,130.76805,2015-08-04 11:00:00,25,0,2015,8,4,11:00:00,2015-08-04T01:30:00Z,,,5.6,0.28,0.21,0.1,,,2018.67,2335.05,34.913,,,,0.022,0,0.063,0,,0.042,0,0,0,0,0.291,0,0,0.008,0.004,0.02,0.014,0,0.039,0,0,0,0,0,0.047,0,0,0,0,0.031,0.031,0,0.745,0.745,0,0,0,0,,,0.035,0,,,,,,,,,,
DAR20150804_04:30,Darwin,-12.4,130.76805,2015-08-04 14:00:00,25,10,2015,8,4,14:00:00,2015-08-04T04:30:00Z,,,5.7,0.27,0.07,0.1,,,2010.4,2327.97,34.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0245,25.7816,0.4839,5.367647,34.8415,1.1656,
KAI20151116,Kangaroo Island,-35.83217,136.44733,2015-11-17 09:50:00,110,WC,2015,11,17,09:50:00,2015-11-16T23:20:00Z,6.52097,,,,,,,,,,,1872.13,27770.185,17657.78,0.138,0,0.192,0,,0.098,0.058,0.039,0,0.052,0.296,0.013,0,0.045,0.007,0.209,0,0,0.075,0,0.007,0.013,0,0.021,0.019,0,0,0,0,0.132,0.132,0,1.082,1.082,0,0,0,0,,,0.039,0,,,,,,,,,,
KAI20151116,Kangaroo Island,-35.83217,136.44733,2015-11-17 09:50:00,110,100,2015,11,17,09:50:00,2015-11-16T23:20:00Z,,,1.6,0.48,0.1,5.2,,,2130.69,2338.38,35.511,,,,0.019,0,0.02,0,,0,0,0.005,0,0.027,0.03,0.001,0,0.004,0,0.015,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0.114,0.114,0,0,0,0,,,0.004,0,,,,1027.1699,13.3504,0.0054,4.190132,35.523,0.7318,0.2735
KAI20151116,Kangaroo Island,-35.83217,136.44733,2015-11-17 09:50:00,110,30,2015,11,17,09:50:00,2015-11-16T23:20:00Z,,,0.6,0.2,0.06,0,,,2116.85,2356.17,35.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7764,15.0212,2.2784,4.391168,35.8768,8.4096,0.5276
PHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,100,20,2015,5,19,09:43:00,2015-05-18T23:43:00Z,,,1.6,0.15,0.21,1.5,,,2028.62,2312.9,35.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2227,19.4673,,4.777548,35.3226,3.6441,0.1774
PHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,100,25,2015,5,19,09:43:00,2015-05-18T23:43:00Z,,,1.7,0.15,0.21,1.5,,,,,35.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2961,19.4044,,4.774256,35.3467,2.6884,0.1911
PHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,100,40,2015,5,19,09:43:00,2015-05-18T23:43:00Z,,,2.1,0.15,0.25,1.7,,,2031.14,2315.43,35.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.3798,19.461,,4.786403,35.3941,1.6284,0.2026
PHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,100,50,2015,5,19,09:43:00,2015-05-18T23:43:00Z,,,1.4,0.18,0.52,1.7,,,,,35.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.472,19.355,,4.780362,35.4303,0.8065,0.2519
PHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,100,75,2015,5,19,09:43:00,2015-05-18T23:43:00Z,,,1.8,0.3,0.3,3.4,,,2058.12,2325.6,35.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8599,18.491,,4.702668,35.5094,0.4215,0.4715
YON20150923,Yongala,-19.30847,147.61842,2015-09-23 13:11:00,28.9,20,2015,9,23,13:11:00,2015-09-23T03:11:00Z,,,0.9,0.07,0.01,0,,,2011.06,2330.22,35.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.2925,24.0297,,5.30684,35.7571,0.0883,
MAI20150526,Maria Island,-42.59667,148.23333,2015-05-26 10:35:00,86,10,2015,5,26,10:35:00,2015-05-26T00:35:00Z,,,1,0.3,0.21,3.1,,255.6,2093.41,2325.34,35.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YON20150601,Yongala,-19.30847,147.61842,2015-06-01 12:55:00,28.9,0,2015,6,1,12:55:00,2015-06-01T02:55:00Z,,,1.4,0.05,0.05,0,,,1991.48,2315.45,35.556,,,,0.003,0,0.008,0,,0,0,0,0,0.003,0.01,0,0,0,0.001,0.013,0.003,0,0.003,0,0.001,0,0,0,0.094,0,0,0,0.005,0.009,0.014,0.041,0.157,0.198,0,0,0,0,,,0.015,0,,,,,,,,,,
ROT20150701,Rottnest Island,-32,115.41667,2015-07-01 09:46:00,50,0,2015,7,1,09:46:00,2015-07-01T01:46:00Z,,,2.2,0.1,0.07,0.4,,,2031.57,2326.57,35.429,,,,0.037,0,0.056,0,,0.045,0,0.007,0,0.021,0.07,0.008,0,0.019,0.006,0.051,0.005,0,0.017,0,0,0.019,0,0.003,0.028,0,0,0,0,0.074,0.074,0.008,0.398,0.406,0,0,0,0,,,0.015,0,,,,,,,,,,
NSI20150817,North Stradbroke,-27.345,153.562,2015-08-17 10:30:00,60,WC,2015,8,17,10:30:00,2015-08-17T00:30:00Z,15.57908,21,,,,,,,,,,4433.28,20017.515,5062.075,0.027,0,0.055,0,,0.093,0,0.007,0,0.023,0.119,0.004,0,0.004,0.002,0.038,0,0,0.015,0,0,0,0,0,0.02,0.003,0,0,0,0.024,0.024,0.009,0.272,0.281,0,0,0,0,,,0.011,0,,,,,,,,,,
NSI20150907,North Stradbroke,-27.345,153.562,2015-09-07 10:40:00,60,50,2015,9,7,10:40:00,2015-09-07T00:40:00Z,,,2.4,0.52,0.16,6,,,2085.89,2328.43,35.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.794,18.4168,,4.696961,35.5344,0.3421,0.2352
NSI20150907,North Stradbroke,-27.345,153.562,2015-09-07 10:40:00,60,40,2015,9,7,10:40:00,2015-09-07T00:40:00Z,,,2.3,0.47,0.18,5.2,,,,,35.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.7028,18.6333,,4.720405,35.5496,0.3391,0.2601
MAI20150723,Maria Island,-42.59667,148.23333,2015-07-23 10:45:00,86,20,2015,7,23,10:45:00,2015-07-23T00:45:00Z,,,1.5,0.37,0.1,5.2,,262.4,,,35.335,,,,0.023,0,0.042,0,,0.025,0,0,0,0.027,0.058,0.006,0,0.017,0.006,0.054,0,0,0.012,0,0,0.008,0,0,0.007,0,0,0,0,0.062,0.062,0,0.334,0.334,0,0,0,0,,,0.011,0,,,,1026.8176,12.6614,,4.100338,35.3442,0.1509,0.5769
YON20150804,Yongala,-19.30847,147.61842,2015-08-04 11:45:00,28.9,8,2015,8,4,11:45:00,2015-08-04T01:45:00Z,,,,,,,,,,,,,,,0.002,0,0.008,0,,0.006,0,0,0,0.006,0.005,0,0,0,0.001,0.006,0,0,0.003,0,0,0,0,0,0.046,0,0,0,0,0,0,0.031,0.051,0.082,0,0,0,0,,,0.006,0,,,,1024.3768,22.9687,,5.164852,35.5291,0.2425,0.025
PHB20150723,Port Hacking,-34.11923,151.22667,2015-07-23 10:07:00,100,0,2015,7,23,10:07:00,2015-07-23T00:07:00Z,,,1.4,0.3,0.61,2.2,,,2072.33,2332.81,35.604,,,,0.059,0,0.099,0,,0.011,0,0.021,0,0.04,0.072,0.014,0,0.032,0.006,0.088,0.003,0,0.015,0,0.003,0.039,0,0,0.022,0,0,0,0,0.163,0.163,0,0.731,0.731,0,0,0,0,,,0.023,0,,,,,,,,,,
PHB20150723,Port Hacking,-34.11923,151.22667,2015-07-23 10:07:00,100,75,2015,7,23,10:07:00,2015-07-23T00:07:00Z,,,2,0.46,0.25,5,,,2081.32,2329.39,35.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.39685,16.18895,,4.4688415,35.50105,0.24815,0.14335
MAI20151118,Maria Island,-42.59667,148.23333,2015-11-19 10:45:00,86,40,2015,11,19,10:45:00,2015-11-18T23:45:00Z,,,2.1,0.42,0.11,3.8,,248.3,,,35.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7,13.2055,,4.149545,35.2979,0.0316,0.567
NSI20151119,North Stradbroke,-27.345,153.562,2015-11-19 10:24:00,60,40,2015,11,19,10:24:00,2015-11-19T00:24:00Z,,,0.6,0.1,0,0,,,,,35.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.3406,23.5222,,5.228378,35.5605,0.2434,0.3055
MAI20151001,Maria Island,-42.59667,148.23333,2015-10-01 11:05:00,86,40,2015,10,1,11:05:00,2015-10-01T01:05:00Z,,,1.1,0.35,0.63,2.3,,285.9,,,35.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8656,12.1743,,4.035811,35.1686,0.9512,0.6801
PHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30 11:11:00,100,30,2015,6,30,11:11:00,2015-06-30T01:11:00Z,,,1.9,0.41,0.12,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5545,18.95465,,4.75284,35.55,2.0429,0.07675
PHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30 11:11:00,100,75,2015,6,30,11:11:00,2015-06-30T01:11:00Z,,,0.2,0.64,0.15,7.9,,,2101.4,2326.74,35.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.2156,16.88235,,4.534013,35.46065,0.0285,0.09215
NSI20150624,North Stradbroke,-27.345,153.562,2015-06-24 10:30:00,60,57,2015,6,24,10:30:00,2015-06-24T00:30:00Z,,,1.5,0.31,0.11,3.9,,,2059.49,2334.94,35.617,,,,0.019,0,0.016,0,,0.008,0,0.002,0,0.021,0.024,0.003,0,0.001,0,0.021,0,0,0.005,0,0,0,0,0,0.005,0.002,0,0,0,0.011,0.011,0.008,0.091,0.099,0,0,0,0,,,0.002,0,,,,,,,,,,
YON20150804,Yongala,-19.30847,147.61842,2015-08-04 11:45:00,28.9,10,2015,8,4,11:45:00,2015-08-04T01:45:00Z,,,1,0.06,0.1,0,,,2002.87,2320.35,35.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.388,22.9627,,5.164265,35.5288,0.2475,0.0262
YON20150825,Yongala,-19.30847,147.61842,2015-08-25 10:45:00,28.9,1,2015,8,25,10:45:00,2015-08-25T00:45:00Z,,,,,,,,,,,,,,,0,0,0.015,0,,0,0,0,0,0.005,0.006,0,0,0,0.001,0.011,0,0,0.004,0,0,0,0,0,0.046,0,0,0,0,0.004,0.004,0.034,0.056,0.09,0,0,0,0,,,0.006,0,,,,1024.2407,23.4431,,5.21981,35.5715,0.1361,0.0197
YON20150825,Yongala,-19.30847,147.61842,2015-08-25 10:45:00,28.9,20,2015,8,25,10:45:00,2015-08-25T00:45:00Z,,,1.2,0.07,0.02,0,,,2003.08,2325.7,35.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.3995,23.1763,,5.192091,35.5674,0.2179,0.0514
ROT20150724,Rottnest Island,-32,115.41667,2015-07-24 09:20:00,50,30,2015,7,24,09:20:00,2015-07-24T01:20:00Z,,,2.1,0.05,0.13,0.2,,,,,35.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1576,20.1872,,4.862424,35.4108,0.5733,0.0789
KAI20160915,Kangaroo Island,-35.83217,136.44733,2016-09-15 11:18:00,110,50,2016,9,15,11:18:00,2016-09-15T01:48:00Z,,,1.4,0.14,0.17,0.3,,,2118.08,2363.02,35.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.022,14.8129,3.1643,4.386803,36.0207,1.77,0.5208
NSI20160920,North Stradbroke,-27.345,153.562,2016-09-20 10:15:00,60,20,2016,9,20,10:15:00,2016-09-20T00:15:00Z,,,1.2,0.19,0.28,3,0.07,,,,35.735,,,,0.017,0,0.016,0,,0.014,0,0,0,0.019,0.013,0.006,0,0.001,0.002,0.017,0,0,0.004,0,0.004,0.003,0,0.002,0.034,0.015,0,0,0,0.027,0.027,0.003,0.178,0.181,0,0,0,0,,,0.005,0,,,,1025.0972,21.1584,,5.003192,35.7409,0.2204,0.3549
ROT20161004,Rottnest Island,-32,115.41667,2016-10-04 10:38:00,50,20,2016,10,4,10:38:00,2016-10-04T02:38:00Z,,,1.8,0.04,0.1,0,,,2055.36,2345.96,35.726,,,,0.039,0,0.04,0,,0.057,0,0.005,0,0.032,0.042,0.01,0,0.022,0.012,0.083,0,0,0.025,0,0,0.012,0,0.002,0.031,0,0,0,0,0.068,0.068,0.016,0.324,0.34,0,0,0,0,,,0.015,0,,,,1025.855,18.219,,4.696857,35.7168,0.4428,0.1509
MAI20151216,Maria Island,-42.59667,148.23333,2015-12-17 09:35:00,86,40,2015,12,17,09:35:00,2015-12-16T22:35:00Z,,,2.5,0.36,0.45,0.3,,242.7,,,35.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4696,14.8762,,4.32368,35.3872,0.1472,0.5564
ROT20160527,Rottnest Island,-32,115.41667,2016-05-27 09:30:00,50,10,2016,5,27,09:30:00,2016-05-27T01:30:00Z,,,2.1,0.06,0.19,0.2,,222.2,,,35.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.19465,20.7092,,4.9584725,35.76085,1.06695,0.2221
ROT20160413,Rottnest Island,-32,115.41667,2016-04-13 09:30:00,50,20,2016,4,13,09:30:00,2016-04-13T01:30:00Z,,,1,0.04,0.14,0,,221,2065.73,2349.18,35.894,,,,0.066,0,0.066,0,,0.077,0,0.006,0,0.025,0.176,0.008,0,0.018,0.007,0.046,0.004,0,0.024,0,0,0.005,0,0.002,0.02,0,0,0,0,0.088,0.088,0.014,0.499,0.513,0,0,0,0,,,0.02,0,,,,,,,,,,
ROT20160413,Rottnest Island,-32,115.41667,2016-04-13 09:30:00,50,30,2016,4,13,09:30:00,2016-04-13T01:30:00Z,,,0.9,0.08,0.21,0.2,,216,,,36.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROT20160621,Rottnest Island,-32,115.41667,2016-06-21 09:26:00,50,0,2016,6,21,09:26:00,2016-06-21T01:26:00Z,,,2,0.08,0.28,0.3,,,2056,2341.31,35.685,,,,0.032,0,0.044,0,,0.01,0,0.004,0,0.021,0.046,0.008,0,0.017,0.006,0.045,0.005,0,0.012,0,0,0.018,0,0,0.022,0,0,0,0,0.069,0.069,0,0.34,0.34,0,0,0,0,,,0.015,0,0.55,0.35,0.2,,,,,,,
ROT20160621,Rottnest Island,-32,115.41667,2016-06-21 09:26:00,50,46,2016,6,21,09:26:00,2016-06-21T01:26:00Z,,,1.6,0.06,0.3,0.3,,,2067.01,2341.82,35.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.6945,19.269,,4.804518,35.70635,0.58265,0.17235
NSI20160120,North Stradbroke,-27.345,153.562,2016-01-20 10:30:00,60,30,2016,1,20,10:30:00,2016-01-20T00:30:00Z,,,0,0.08,0,0,,,2001.56,2330.38,35.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.7702,25.3184,,5.419295,35.5731,0.2176,0.3013
MAI20160209,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,86,75,2016,2,10,10:45:00,2016-02-09T23:45:00Z,,,12,0.06,0.2,0.9,,206.1,2125,2312.9,35.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8951,12.911,,4.11133,35.1926,,0.5918
MAI20160321,Maria Island,-42.59667,148.23333,2016-03-22 10:11:00,86,WC,2016,3,22,10:11:00,2016-03-21T23:11:00Z,6.08246,23,,,,,,,,,,14255,22304.5,5655,0.042,0,0.055,0,,0.052,0,0.024,0,0.03,0.05,0.008,0,0.017,0.007,0.076,0,0,0.018,0,0,0.018,0,0,0.029,0,0,0,0,0.062,0.062,0.019,0.333,0.352,0,0,0,0,,,0.015,0,,,,,,,,,,
PHB20151115,Port Hacking,-34.11923,151.22667,2015-11-16 09:33:00,100,WC,2015,11,16,09:33:00,2015-11-15T22:33:00Z,8.14414,12.5,,,,,,,,,,3009.59,7051.22,6623.765,0.099,0,0.158,0,,0.111,0.061,0.021,0,0.014,0.373,0.002,0,0.006,0.003,0.028,0.014,0,0.033,0,0,0.007,0,0,0.007,0,0,0,0,0.034,0.034,0,1.131,1.131,0,0,0,0,,,0.024,0,,,,,,,,,,
MAI20160530,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,86,10,2016,5,31,09:45:00,2016-05-30T23:45:00Z,,,1.3,0.3,0.1,2.3,0.4,247.2,2096.03,2330.05,35.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5367,14.3806,,4.285481,35.5007,0.1865,0.5909
MAI20160530,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,86,50,2016,5,31,09:45:00,2016-05-30T23:45:00Z,,,1.2,0.29,0.1,2.1,0.41,251.5,2093.97,2327.29,35.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7642,14.385,,4.294493,35.5634,0.1828,0.6203
KAI20160223,Kangaroo Island,-35.83217,136.44733,2016-02-24 07:55:00,110,100,2016,2,24,07:55:00,2016-02-23T21:25:00Z,,,3.3,0.64,0.29,8.2,,,2123,2318.23,35.176,,,,0.018,0,0.02,0,,0,0,0.002,0,0.058,0.021,0.001,0,0.004,0.001,0.026,0,0,0.004,0,0,0,0,0,0.011,0,0,0,0.008,0.019,0.027,0.019,0.119,0.138,0,0,0,0,,,0.008,0,,,,1027.1776,12.0634,0.008,4.030856,35.1987,1.0543,0.2935
KAI20160223,Kangaroo Island,-35.83217,136.44733,2016-02-24 07:55:00,110,10,2016,2,24,07:55:00,2016-02-23T21:25:00Z,,,1,0.09,0.15,0,,,2090.62,2356.64,35.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.6917,18.8639,0.5226,4.769938,35.7795,0.624,0.3276
ROT20160223,Rottnest Island,-32,115.41667,2016-02-23 08:57:00,50,20,2016,2,23,08:57:00,2016-02-23T00:57:00Z,,,,,,,,,2050.26,2345.72,35.758,,,,0.008,0,0.014,0,,0.007,0,0.002,0,0.01,0.018,0.001,0,0.001,0.002,0.022,0.006,0,0.015,0,0.001,0,0,0.006,0.041,0,0,0,0,0.008,0.008,0.021,0.113,0.134,0,0,0,0,,,0.01,0,,,,1025.1195,21.2386,,5.017921,35.7919,0.1786,0.056
PHB20151013,Port Hacking,-34.11923,151.22667,2015-10-14 09:42:00,100,0,2015,10,14,09:42:00,2015-10-13T22:42:00Z,,,0.6,0.13,0.08,0,,,2033.09,2338.4,,,,,0.015,0,0.02,0,,0.021,0,0.003,0,0.011,0.032,0.002,0,0.002,0,0.017,0,0,0.004,0,0,0,0,0,0.018,0,0,0,0,0.018,0.018,0.007,0.135,0.142,0,0,0,0,,,0.006,0,,,,,,,,,,
PHB20160829,Port Hacking,-34.11923,151.22667,2016-08-30 09:20:00,100,0,2016,8,30,09:20:00,2016-08-29T23:20:00Z,,,0.7,0.2,0.26,1,0.11,,,,35.67,,,,0.059,0,0.102,0,,0,0,0.021,0,0.064,0.058,0.019,0,0.051,0.021,0.127,0,0,0.028,0,0,0.029,0,0,0.01,0.006,0,0,0,0.168,0.168,0,0.718,0.718,0,0,0,0,,,0.025,0,0.65,0.1,0.55,,,,,,,
PHB20160829,Port Hacking,-34.11923,151.22667,2016-08-30 09:20:00,100,75,2016,8,30,09:20:00,2016-08-29T23:20:00Z,,,3.1,0.68,-0.01,9.1,0.16,,,,35.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6724,14.0762,,4.229551,35.2329,,0.0678
DAR20160202_0030,Darwin,-12.4,130.76805,2016-02-02 10:00:00,25,10,2016,2,2,10:00:00,2016-02-02T00:30:00Z,,,1.3,0.14,0.49,0.2,,,1940.28,2211.62,33.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.6275,30.5466,1.0555,5.703968,33.7269,0.4746,
DAR20160202_0630,Darwin,-12.4,130.76805,2016-02-02 16:00:00,25,0,2016,2,2,16:00:00,2016-02-02T06:30:00Z,,,1.4,0.13,0.52,0.2,,,1939.9,2215.13,33.657,,,,0.022,0,0.099,0.053,,0,0,0.02,0,0,0.352,0.008,0,0.032,0.008,0.017,0,0,0.034,0,0,0.038,0,0,0.108,0,0,0,0,0.113,0.113,0,1.171,1.171,0,0,0,0,,,0.062,0,,,,,,,,,,
KAI20160525,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,110,40,2016,5,26,07:35:00,2016-05-25T22:05:00Z,,,0.5,0.13,0.11,0.4,,,,,35.896,,,,0.055,0,0.065,0,,0.022,0,0.023,0,0.059,0.035,0.009,0,0.015,0.004,0.082,0.004,0,0.011,0,0,0.02,0,0.002,0.024,0.003,0,0,0,0.078,0.078,0.029,0.413,0.442,0,0,0,0,,,0.02,0,,,,1026.2328,17.6491,0.0481,4.662086,35.9113,1.9419,0.4022
KAI20160525,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,110,20,2016,5,26,07:35:00,2016-05-25T22:05:00Z,,,0.5,0.13,0.09,0.4,,,,,35.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1443,17.6496,0.1591,4.661157,35.9107,1.9973,0.3973
KAI20160525,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,110,30,2016,5,26,07:35:00,2016-05-25T22:05:00Z,,,0.5,0.12,0.09,0.4,,,2109.13,2356.62,35.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.189,17.6498,0.0551,4.661673,35.911,1.9958,0.3988
MAI20160720,Maria Island,-42.59667,148.23333,2016-07-21 09:30:00,86,20,2016,7,21,09:30:00,2016-07-20T23:30:00Z,,,1,0.36,0.02,3.6,0.1,259.6,,,35.231,,,,0.036,0,0.04,0,,0,0,0.015,0,0.025,0.059,0.007,0,0.018,0.005,0.044,0,0,0.011,0,0,0.009,0,0,0.007,0,0,0,0,0.065,0.065,0.004,0.338,0.342,0,0,0,0,,,0.011,0,,,,1026.667,12.992,,4.121307,35.2362,0.1527,0.8207
PHB20160201,Port Hacking,-34.11923,151.22667,2016-02-02 10:52:00,100,WC,2016,2,2,10:52:00,2016-02-01T23:52:00Z,7.62076,16,,,,,,,,,,12097.735,69012.525,11786.54,0.025,0,0.041,0,,0.015,0,0.016,0,0.018,0.048,0.011,0,0.013,0.005,0.04,0.005,0,0.011,0,0,0.014,0,0,0.071,0.013,0,0,0,0.077,0.077,0.03,0.425,0.455,0,0,0,0,,,0.029,0,,,,,,,,,,
PHB20151215,Port Hacking,-34.11923,151.22667,2015-12-16 09:35:00,100,10,2015,12,16,09:35:00,2015-12-15T22:35:00Z,,,0.3,0.12,0.17,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.9598,20.9099,,4.949732,35.5219,0.702,0.067
MAI20160831,Maria Island,-42.59667,148.23333,2016-08-31 10:26:00,86,10,2016,8,31,10:26:00,2016-08-31T00:26:00Z,,,0.7,0.34,0.05,2.8,0.15,280.8,2096.97,2325.76,35.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.726,12.4077,,4.062483,35.2214,0.4839,0.5576
PHB20160407,Port Hacking,-34.11923,151.22667,2016-04-08 09:13:00,100,25,2016,4,8,09:13:00,2016-04-07T23:13:00Z,,,0.5,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.7607,22.2531,,5.108411,35.6672,3.3073,0.0669
PHB20160407,Port Hacking,-34.11923,151.22667,2016-04-08 09:13:00,100,30,2016,4,8,09:13:00,2016-04-07T23:13:00Z,,,0.5,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.7894,22.2009,,5.102534,35.6621,3.3259,0.0683
PHB20160615,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,100,10,2016,6,15,11:06:00,2016-06-15T01:06:00Z,,,0.7,0.11,0.39,0.4,,,,,35.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20160615,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,100,40,2016,6,15,11:06:00,2016-06-15T01:06:00Z,,,1.5,0.26,0.65,2.6,,,2059.77,2336.79,35.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
