NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) pietschmani,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartia) danae,Acartia (Acartia) negligens,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanoides patagoniensis,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus pavo,Calocalanus plumulosus,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages elegans,Centropages elongatus,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus parapergens,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Cosmocalanus darwinii,Ctenocalanus vanus,Delibus nudus,Dioithona rigida,Eucalanus elongatus,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Labidocera pavo,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona robusta,Oncaea atlantica,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea minima,Oncaea venusta,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Phaenna spinifera,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontella aculeata,Pontellopsis krameri,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina ovatolanceolata/,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus monachus,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus (Tortanus) barbatus,Tortanus (Tortanus) gracilis,Undinula vulgaris
PHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21 09:36:00,2013,10,21,09:36:00,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1452,0,0,3.5363,0,0,0,0,0,0,0,0,3.5363,0,3.5363,7.0726,0,0,0,10.609,0,0,0,0,0,0,0,0,3.5363,3.5363,0,0,21.2179,0,0,10.609,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,3.5363,0,0,0
ROT20131017,Rottnest Island,-32,115.41667,2013-10-17 08:00:00,2013,10,17,08:00:00,27.5047,0,0,0,0,3.9292,0,0,0,0,0,3.9292,0,0,0,0,0,78.5848,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,3.9292,0,0,121.8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,11.7877,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,3.9292,0,27.5047,3.9292,0,58.9386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8584,0,0,0,0
NSI20131016,North Stradbroke,-27.345,153.562,2013-10-16 10:40:00,2013,10,16,10:40:00,13.7779,0,0,0,0,0,0,0,0,0,0,0.9185,0.9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9185,0,0,0,19.289,0,0,0,0,0,0,0,0,0.9185,1.837,0,0,1.837,1.837,0,3.6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7186,0,0,0,0
YON20131015,Yongala,-19.30847,147.61842,2013-10-15 11:40:00,2013,10,15,11:40:00,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.6257,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,231.2208,0,0,0,0,0,0,0,0,27.2024,353.6318,0,0,0,0,0,13.6012,0,0,0,0,0,176.8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,13.6012,0,0
ROT20131001,Rottnest Island,-32,115.41667,2013-10-01 11:55:00,2013,10,1,11:55:00,110.0188,0,0,7.8585,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,86.4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,70.7264,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3018,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,7.8585,15.717,0,0,0,0,0,0,0,0,39.2924,0,0,0,0,0,55.0094,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3018,0,0,0,0
MAI20130924,Maria Island,-42.59667,148.23333,2013-09-24 11:40:00,2013,9,24,11:40:00,0,0,0,0,0.7367,0,0,0,2.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2102,4.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0.7367,0,0.7367,0.7367,0,0,0,0,0,0,7.3673,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4735,0,0,0,4.4204,0,0,0.7367,0,0,14.7347,0,0,0,9.5775,0.7367,0,0,0,0,9.5776,0,0,0,0,0,0,0,0,0,0.7367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20130916,Darwin,-12.4,130.76805,2013-09-16 11:26:00,2013,9,16,11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.1139,0,0,0,0,0,0,0,8.0371,0,0,0,0,0,0,0,0,0,0,64.2967,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0742,0,24.1113,0,0,0,0,0,168.7788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0371,0,0
PHB20130915,Port Hacking,-34.11923,151.22667,2013-09-16 08:15:00,2013,9,16,08:15:00,0.2406,0,0,0,0,0,0,1.2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2406,0,0,0,0,0,0,0,1.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9245,1.2029,0,0,0,0,0.2406,0,0,0,0.7217,0,0,0,0,0,1.9245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20130913,North Stradbroke,-27.345,153.562,2013-09-13 10:25:00,2013,9,13,10:25:00,0,0,0,0,0,0,0,6.4297,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.578,0,0,0,0,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,38.578,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,6.4297,0,0,0,45.0077,0,0,0,0,0,0,0,0,12.8593,0,0,0,12.8593,0,0,38.578,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,0,0,0,0
YON20130912,Yongala,-19.30847,147.61842,2013-09-12 11:26:00,2013,9,12,11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8098,0,0,20.4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.411,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,95.2085,0,0,0,0,68.0061,0,0,0,0,0,0,0,0,0,95.2086,0,0,0,0,0,34.0031,0,0,0,0,0,163.2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20130827,Kangaroo Island,-35.83217,136.44733,2013-08-28 08:55:00,2013,8,28,08:55:00,2.0208,0,0,0,1.0104,0,0,1.0104,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0934,0,0,1.0104,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0311,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,76.7886,0,0,0,0,0,1.0104,0,0,0,4.0415,0,0,0,0,0,12.1245,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0
PHB20130826,Port Hacking,-34.11923,151.22667,2013-08-27 09:30:00,2013,8,27,09:30:00,0,0,0,0,0,0,0,0,1.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4434,0,0,1.4434,0,0,0,0,0,0,0,8.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9906,0,0,0,0,0,0,0,0,0,12.9906,1.4434,0,7.217,4.3302,0,2.8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20130821,Maria Island,-42.59667,148.23333,2013-08-21 11:21:00,2013,8,21,11:21:00,0,0,0,0,2.612,0,0,0,1.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4018,0,0,0,0,0,0,0,0,0,0,0,0,0.4019,0,0,0,0,0,0,0.8037,2.0093,0,0.2009,0,0,0,0,0,0,0,1.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2056,0,0,0,0,0.4019,0,0,0,0,6.2287,0,0,0,7.8362,0,0,0,0,0,2.2102,0,0,0,0,0,0,0,0,0,0.4019,0.4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4065,0,0,0,0
NSI20130819,North Stradbroke,-27.345,153.562,2013-08-19 10:10:00,2013,8,19,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,1.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,3.2148,4.8223,0,0,0,0,0,0,0,0,0,0,0,0,12.3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6074,0,0,0,8.0371,0,0,0,0,0,9.6445,0,0,1.6074,8.0371,0,0,6.4296,1.6074,0,12.8593,0,0,0,0,0,1.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6074,0,0,0
YON20130808,Yongala,-19.30847,147.61842,2013-08-08 10:58:00,2013,8,8,10:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943,0,0,0,7.7722,0,1.943,0,0,0,0,0,3.8861,0,0,1.943,0,0,0,0,0,0,0,0,3.8861,0,0,0,0,0,0,0,0,0,0,0,0,5.8291,0,0,0,0,1.943,0,0,0,0,0,0,0,0,1.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943,0,21.3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943,0,0,0,0,0,0,0,0,3.8861
MAI20130807,Maria Island,-42.59667,148.23333,2013-08-07 11:30:00,2013,8,7,11:30:00,0,0,0,0,6.2868,0,0,0,31.434,0,0,0,0,0,0,0,0,1.5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,3.1434,0,6.2868,0,0,0,0,0,0,0,12.5736,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5717,0,0,0,4.7151,3.1434,0,0,0,0,12.5736,0,0,0,14.1453,0,0,0,0,0,36.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5717,0,0,0,0
NIN20130806,Ningaloo,-21.99,113.779,2013-08-06 14:03:00,2013,8,6,14:03:00,0,0,0,0,0,0,0,0,0,0,0,0,9.4302,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,61.2962,0,0,0,0,4.7151,0,0,0,23.5755,0,0,0,0,4.7151,0,0,0,0,0,0,0,11.7877,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4302,9.4302,0,0,0,33.0056,4.7151,0,0,0,0,4.7151,0,0,9.4302,28.2905,0,0,18.8604,70.7264,0,37.7207,0,0,0,0,0,18.8604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,4.7151,0,0,0,4.7151
NSI20130806,North Stradbroke,-27.345,153.562,2013-08-06 10:15:00,2013,8,6,10:15:00,0,0,0,0,0,0,0,0,0,0,0,6.4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,2.1432,0,6.4296,0,0,0,0,2.1432,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,6.4297,0,0,0,0,0,0,0,0,2.1432,0,0,0,4.2864,0,0,34.2915,0,0,0,0,0,17.1458,0,0,0,0,0,0,0,0,0,0,0,0,6.4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,2013,7,26,09:24:00,0,0,0,0,0,0,0,0,1.0104,0,0,1.0104,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,0,0,9.0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1349,0,0,0,0,0,0,0,0,0,0,0,5.0519,0,4.0415,0,0,0,0,2.0208,5.0519,0,0,0,0,4.0415,0,0,0,21.2179,0,0,15.1556,0,0,24.2491,0,0,0,0,0,0,0,0,2.0208,2.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0622,0,0,0,0
ESP20130725,Esperance,-33.93333,121.85,2013-07-25 09:57:00,2013,7,25,09:57:00,11.2264,0,0,0,2.2453,0,0,2.2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4906,0,0,0,0,0,0,0,2.2453,0,0,4.4906,0,0,0,0,0,0,0,0,4.4906,0,0,0,0,0,0,0,0,0,0,0,0,55.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4717,0,0,0,0,0,0,0,2.2453,0,0,0,2.2453,0,0,24.6981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9245,0,0,0,0
YON20130719,Yongala,-19.30847,147.61842,2013-07-19 11:08:00,2013,7,19,11:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6073,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6073,0,0,0,0,95.2085,0,0,0,0,0,0,0,0,40.8037,149.6135,0,0,0,68.0061,0,0,0,0,0,0,0,326.4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20130712,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,2013,7,12,12:35:00,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7877,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,35.3631,0,0,0,0,0,3.9292,0,0,3.9292,3.9292,0,0,3.9292,11.7877,0,11.7877,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0
NSI20130706,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,2013,7,7,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0077,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,0,0,0,70.7264,0,6.4297,6.4297,0,0,0,0,0,0,0,0,0,38.578,25.7187,0,25.7187,0,0,0,6.4297,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20130617_15:00,Darwin,-12.4,130.76805,2013-06-18 00:30:00,2013,6,18,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0169,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,155.598,0,14.1453,14.1453,0,0,0,0,0,0,0,0,0,84.8716,56.5811,0,28.2906,0,0,0,14.1453,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20130617_08:00,Darwin,-12.4,130.76805,2013-06-17 17:30:00,2013,6,17,17:30:00,0,0,0,0,0,0,0,0,0,0,0,5.1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1251,0,0,0,0,0,0,0,20.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2502,0,10.2502,0,0,0,0,0,322.8812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1251,0,0,0,0,0,0,0,0,0
PHB20130611,Port Hacking,-34.11923,151.22667,2013-06-12 09:55:00,2013,6,12,09:55:00,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2436,0,0,1.4145,0,0,2.8291,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,2.829,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,1.4145,2.8291,0,0,0,9.9017,0,0,0,0,0,0,0,0,0,0,0,0,11.3162,1.4145,0,1.4145,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,2.8291,0,0,0,0
YON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,2013,6,11,13:34:00,0,0,0,0,0,0,0,0,0,0,0,40.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.6195,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,13.6012,13.6012,0,0,0,394.4355,0,0,0,0,0,0,0,353.6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20130611,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,2013,6,11,11:55:00,0,0,0,0,4.4204,0,0,0,2.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6306,0,0,8.8408,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3122,4.4204,0,0,0,0,11.051,0,0,0,24.3122,0,0,0,0,0,15.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,0,0,0
NSI20130520,North Stradbroke,-27.345,153.562,2013-05-20 10:05:00,2013,5,20,10:05:00,0,0,0,0,0,3.2148,0,0,0,0,0,0,9.6445,3.2148,3.2148,0,0,0,3.2148,0,0,0,0,0,0,0,3.2148,0,0,0,3.2148,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,12.8593,0,0,28.9335,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0742,0,0,0,0,16.0742,35.3632,9.6445,0,0,0,3.2148,0,0,9.6445,16.0742,3.2148,0,0,32.1483,0,22.5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6445,0,3.2148,0,0,0,3.2148
ROT20130517,Rottnest Island,-32,115.41667,2013-05-17 10:00:00,2013,5,17,10:00:00,0,0,0,47.1509,0,0,0,0,11.7877,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,27.5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.231,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,7.8585,11.7877,0,0,0,0,3.9292,0,0,0,0,0,0,0,3.9292,0,86.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,0,0,0
