FID,id,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Brachiopod,Bryozoan,Cephalochordate_Branchiostomatidae,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Coelenterate,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Copepod_Siphonostomatoida,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Hemichordata,Isopod,Mollusc_Bivalvia,Mollusc_Gastropod,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2af4,722,Port Hacking 4,-34.1176,151.2182,2005-05-10T00:00:00Z,2005,5,10,00:00:00,0,101.846,89.1152,0,0,0,0,0,0,12.7307,0,25.4615,763.8446,0,0,0,0,0,2189.6877,1298.536,471.0375,0,369.1916,0,0,0,12.7307,12.7307,25.4615,0,0,0,0,0,0,25.4615,114.5767,0,0,0,4073.8384,12.7307,0,0,12.7307,0,0,0,38.1922,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2af3,723,Port Hacking 4,-34.1176,151.2182,2005-07-06T00:00:00Z,2005,7,6,00:00:00,0,18.1868,190.9612,0,0,0,0,0,0,9.0934,0,9.0934,9.0934,9.0934,0,0,0,0,1454.9426,591.0703,300.0819,0,236.4282,0,0,0,9.0934,90.9339,54.5603,0,0,9.0934,0,0,0,236.4281,245.5215,0,0,0,127.3074,9.0934,0,0,18.1868,0,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2af2,724,Port Hacking 4,-34.1176,151.2182,2005-08-17T00:00:00Z,2005,8,17,00:00:00,10.609,0,10.609,0,0,0,0,0,0,10.609,0,0,212.1791,0,0,10.609,0,0,3256.9492,1113.9402,286.4418,21.2179,710.8,0,0,0,31.8269,10.609,116.6985,0,10.609,0,0,0,0,53.0448,74.2627,0,0,0,1018.4596,10.609,0,0,53.0448,0,0,10.609,137.9164,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2af1,725,Port Hacking 4,-34.1176,151.2182,2005-09-09T00:00:00Z,2005,9,9,00:00:00,0,5.7867,5.7867,0,0,0,0,0,0,5.7867,0,69.4404,11.5734,23.1468,0,5.7867,0,0,914.299,1857.5314,104.1606,5.7867,202.5345,0,0,0,23.1468,28.9335,46.2936,0,11.5734,0,0,0,5.7867,127.3074,81.0138,0,0,0,7806.2612,0,0,0,127.3074,0,0,0,5.7867,0,127.3074,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2af0,726,Port Hacking 4,-34.1176,151.2182,2005-11-15T00:00:00Z,2005,11,15,00:00:00,0,111.394,222.788,0,0,0,0,0,15.9134,15.9134,0,15.9134,477.4029,15.9134,0,0,0,0,3819.2231,1925.5251,254.6148,15.9134,668.3641,0,0,0,47.7403,0,0,0,0,0,0,0,0,0,111.394,0,0,0,41931.8906,0,0,0,0,0,0,0,127.3074,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2aef,727,Port Hacking 4,-34.1176,151.2182,2005-12-08T00:00:00Z,2005,12,8,00:00:00,0,15.9134,366.0089,0,0,0,0,0,0,47.7403,0,15.9134,350.0954,31.8269,0,0,0,0,4026.0979,2689.3699,254.6148,0,938.8924,0,0,0,31.8269,31.8269,0,0,0,0,0,0,0,31.8269,143.2209,0,0,0,5728.835,0,31.8269,0,0,0,0,0,397.8358,0,15.9134,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2aee,728,Port Hacking 4,-34.1176,151.2182,2006-01-30T00:00:00Z,2006,1,30,00:00:00,0,413.7492,429.6626,0,0,0,0,0,0,63.6537,0,0,1750.4774,79.5671,0,0,0,0,2768.9368,1670.9102,143.2209,31.8269,445.576,0,0,0,0,0,31.8268,0,0,0,0,0,0,79.5672,302.3552,0,0,0,7654.3604,0,0,0,15.9134,0,0,0,397.8358,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2aed,729,Port Hacking 4,-34.1176,151.2182,2006-02-24T00:00:00Z,2006,2,24,00:00:00,0,159.1343,47.7403,0,0,0,0,0,0,0,0,15.9134,1193.5073,0,0,0,0,0,2641.6294,763.8448,381.9223,0,859.3253,0,0,0,31.8268,0,175.0477,0,0,0,0,0,0,47.7403,238.7014,0,0,0,413.7492,0,0,0,47.7403,0,0,0,31.8269,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2aec,730,Port Hacking 4,-34.1176,151.2182,2006-06-14T00:00:00Z,2006,6,14,00:00:00,0,15.9134,143.2209,0,0,0,0,0,0,47.7403,0,0,0,0,0,15.9134,0,0,2896.2444,716.1044,445.5761,15.9134,779.758,0,0,0,15.9134,0,175.0477,0,0,0,0,0,0,47.7403,572.8836,0,0,0,0,31.8269,0,0,0,0,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2aeb,731,Port Hacking 4,-34.1176,151.2182,2006-07-24T00:00:00Z,2006,7,24,00:00:00,0,95.4806,167.091,0,7.9567,0,0,0,0,71.6104,0,7.9567,15.9134,7.9567,0,0,0,0,2164.2263,732.0178,183.0044,23.8701,358.0522,0,0,0,7.9567,23.8701,103.4373,0,0,0,0,0,0,23.8701,79.5672,0,0,0,0,23.8701,0,0,23.8701,0,0,0,55.697,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2aea,732,Port Hacking 4,-34.1176,151.2182,2006-12-13T00:00:00Z,2006,12,13,00:00:00,0,3.0311,10.609,0,0,0,0,0,0,1.5156,0,0,186.4145,0,0,0,0,0,356.6958,120.0719,37.498,0,28.9912,0,0,0,1.5156,1.5156,4.5467,0,0,1.5156,0,0,0,10.609,9.0934,0,0,0,109.1207,0,1.5156,0,6.0623,0,0,0,3.0311,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae9,733,Port Hacking 4,-34.1176,151.2182,2007-01-15T00:00:00Z,2007,1,15,00:00:00,10.609,106.0895,774.4536,0,0,0,0,0,0,0,0,10.609,1442.8177,21.2179,0,0,0,0,3691.9158,564.9267,116.6984,21.2179,18.5657,0,0,0,0,10.609,0,0,0,0,0,0,0,10.609,31.8269,0,0,0,15022.2783,10.609,0,0,21.2179,0,0,0,21.2179,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae8,734,Port Hacking 4,-34.1176,151.2182,2007-02-19T00:00:00Z,2007,2,19,00:00:00,15.9134,79.5672,15.9134,0,0,0,0,0,0,31.8269,0,15.9134,286.4417,31.8268,0,15.9134,0,0,3055.3787,1830.0446,397.8357,31.8269,222.7879,0,0,0,31.8269,15.9134,175.0477,0,15.9134,0,0,0,0,95.4806,254.6148,0,0,0,143.2209,0,0,0,15.9134,0,0,0,15.9134,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae7,735,Port Hacking 4,-34.1176,151.2182,2007-03-19T00:00:00Z,2007,3,19,00:00:00,0,0,0,0,0,0,0,0,0,47.7403,0,0,922.979,0,0,0,0,0,3007.6382,1686.8236,350.0954,95.4806,652.4507,0,0,0,15.9134,0,95.4806,0,15.9134,0,0,0,0,143.2209,175.0477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae6,736,Port Hacking 4,-34.1176,151.2182,2007-04-18T00:00:00Z,2007,4,18,00:00:00,31.8269,0,159.1343,0,0,0,0,0,0,47.7403,0,0,2355.1877,15.9134,0,15.9134,0,0,3246.3398,1288.9878,732.0177,47.7403,397.8358,0,0,0,79.5672,0,111.3941,0,0,0,0,0,0,238.7015,143.2209,0,0,0,0,0,0,0,15.9134,0,0,0,302.3552,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae5,737,Port Hacking 4,-34.1176,151.2182,2007-05-16T00:00:00Z,2007,5,16,00:00:00,0,74.2627,212.1791,0,0,0,0,0,0,31.8269,0,31.8269,275.8328,53.0448,0,10.609,0,0,2535.5405,848.7164,328.8776,31.8269,710.8001,0,0,0,244.006,0,137.9164,0,0,0,0,0,0,42.4358,169.7433,0,0,0,307.6597,0,0,0,31.8269,0,0,0,137.9164,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae4,738,Port Hacking 4,-34.1176,151.2182,2007-07-03T00:00:00Z,2007,7,3,00:00:00,0,15.9134,63.6537,0,0,0,0,0,0,15.9134,0,63.6537,31.8269,0,0,0,0,0,3612.3486,954.8059,286.4417,0,922.9791,0,0,0,15.9134,127.3074,127.3074,0,15.9134,15.9134,0,0,0,556.9701,461.4895,0,0,0,0,0,0,0,79.5672,0,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae3,739,Port Hacking 4,-34.1176,151.2182,2007-07-23T00:00:00Z,2007,7,23,00:00:00,0,7.9567,71.6104,0,0,0,0,0,0,31.8269,0,7.9567,0,0,0,0,0,0,1845.9578,318.2686,63.6537,7.9567,556.9702,0,0,0,31.8268,31.8269,103.4373,0,0,7.9567,0,0,0,15.9134,47.7403,0,0,0,0,0,0,0,7.9567,0,0,0,7.9567,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae2,740,Port Hacking 4,-34.1176,151.2182,2007-08-30T00:00:00Z,2007,8,30,00:00:00,0,206.8746,127.3074,0,0,0,0,0,0,15.9134,0,31.8268,1002.5461,190.9612,0,0,0,0,4588.373,1506.4716,137.9164,0,461.4895,0,0,0,0,15.9134,15.9134,0,31.8268,0,0,0,0,79.5672,159.1343,0,0,0,11537.2373,0,0,0,0,0,0,0,270.5283,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae1,741,Port Hacking 4,-34.1176,151.2182,2007-09-24T00:00:00Z,2007,9,24,00:00:00,0,190.9612,63.6537,0,0,0,0,0,0,0,0,15.9134,1145.7668,127.3074,0,0,0,0,2726.5017,960.1104,424.3583,31.8269,344.7911,0,0,0,15.9134,159.1343,111.394,0,0,0,0,0,0,79.5672,111.394,0,0,0,8322.7246,0,0,0,0,0,0,0,922.979,0,15.9134,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ae0,742,Port Hacking 4,-34.1176,151.2182,2007-10-26T00:00:00Z,2007,10,26,00:00:00,0,0,31.8269,0,0,0,0,0,0,47.7403,0,0,47.7403,15.9134,0,0,0,0,4142.7969,1750.4774,254.615,0,297.0507,0,0,0,15.9134,31.8269,127.3074,0,0,0,0,0,15.9134,95.4806,922.979,0,0,0,2864.4175,15.9134,0,0,0,0,0,0,31.8269,0,31.8269,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2adf,743,Port Hacking 4,-34.1176,151.2182,2007-11-28T00:00:00Z,2007,11,28,00:00:00,0,222.788,159.1343,0,0,0,0,0,0,63.6537,0,0,3882.8772,0,0,0,0,0,3140.2505,1867.1759,275.833,31.8269,721.409,0,0,0,31.8269,0,413.7492,0,0,0,0,0,0,0,63.6537,0,0,0,4073.8384,0,0,0,0,0,0,0,63.6537,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ade,744,Port Hacking 4,-34.1176,151.2182,2008-01-30T00:00:00Z,2008,1,30,00:00:00,0,42.4358,31.8269,0,0,0,0,0,0,0,0,0,466.7939,0,0,0,0,0,1485.254,551.6656,137.9165,222.788,297.0508,0,0,0,10.609,0,42.4359,0,0,10.609,0,0,0,31.8269,53.0448,0,0,0,0,0,0,0,10.609,0,0,0,0,0,10.609,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2add,745,Port Hacking 4,-34.1176,151.2182,2008-02-19T00:00:00Z,2008,2,19,00:00:00,7.9567,7.9567,87.5239,0,0,0,0,0,0,55.697,0,7.9567,23.8701,23.8701,0,0,0,0,1798.2172,572.8835,294.3984,63.6537,739.9746,0,0,0,31.8269,0,183.0044,0,0,7.9567,0,0,0,23.8701,71.6104,0,0,0,47.7403,0,0,0,31.8269,0,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2adc,746,Port Hacking 4,-34.1176,151.2182,2008-03-18T00:00:00Z,2008,3,18,00:00:00,10.609,190.9612,212.1791,0,0,0,0,0,0,31.8269,0,21.218,604.7104,0,0,10.609,0,0,1474.6451,785.0627,137.9165,986.6327,583.4925,0,0,0,42.4359,10.609,445.576,0,0,0,0,0,0,106.0895,74.2627,0,0,0,859.3253,0,0,0,63.6537,0,0,0,31.8269,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2adb,747,Port Hacking 4,-34.1176,151.2182,2008-04-30T00:00:00Z,2008,4,30,00:00:00,15.9134,95.4806,206.8746,0,0,0,0,0,0,79.5672,0,0,286.4417,0,0,0,0,0,2084.6594,1511.7758,222.788,1718.6505,1575.4296,0,0,0,47.7403,0,636.5372,0,0,0,0,0,0,95.4806,47.7403,0,0,0,0,0,0,0,31.8269,0,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ada,748,Port Hacking 4,-34.1176,151.2182,2008-05-29T00:00:00Z,2008,5,29,00:00:00,0,0,233.397,0,0,0,0,0,0,42.4358,0,0,95.4806,10.609,0,0,0,0,1803.5227,689.582,413.7492,848.7163,615.3193,0,0,0,0,42.4358,339.4866,0,10.609,0,0,0,0,286.4418,148.5254,0,0,0,0,10.609,0,0,31.8269,0,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad9,749,Port Hacking 4,-34.1176,151.2182,2008-06-20T00:00:00Z,2008,6,20,00:00:00,0,0,127.3074,0,0,0,0,0,0,31.8269,0,21.2179,31.8269,0,0,0,0,0,1548.9077,1103.3313,350.0955,1262.4656,700.1911,0,0,0,0,381.9223,424.3582,0,0,0,0,0,0,21.2179,21.2179,0,0,0,0,53.0448,0,0,21.2179,10.609,0,0,0,0,0,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad8,750,Port Hacking 4,-34.1176,151.2182,2008-08-05T00:00:00Z,2008,8,5,00:00:00,0,0,79.5672,0,0,0,0,0,0,0,0,0,716.1044,0,0,0,0,0,6163.8027,1230.6387,387.2268,0,753.2358,0,0,0,31.8269,0,0,15.9134,0,15.9134,0,0,0,0,620.6238,0,0,0,2546.1489,15.9134,0,0,47.7403,0,0,0,0,0,47.7403,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad7,751,Port Hacking 4,-34.1176,151.2182,2008-08-25T00:00:00Z,2008,8,25,00:00:00,0,0,0,0,0,0,0,0,0,18.1868,0,0,27.2802,36.3736,0,0,0,0,2364.2812,1427.6621,72.7472,0,154.5877,0,0,0,36.3736,0,72.7471,0,0,0,0,0,0,0,118.2141,0,0,0,927.5257,0,0,0,27.2802,0,0,0,0,0,9.0934,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad6,752,Port Hacking 4,-34.1176,151.2182,2008-09-24T00:00:00Z,2008,9,24,00:00:00,0,31.8269,811.585,0,0,0,0,0,0,15.9134,0,0,37.1314,26.5224,0,0,0,0,1607.2567,604.7105,31.8269,10.609,42.4359,0,0,0,90.1761,15.9134,47.7403,15.9134,0,0,0,0,5.3045,74.2627,159.1343,0,0,0,8704.6465,5.3045,0,0,37.1314,0,0,0,0,0,37.1313,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad5,753,North Stradbroke,-27.345,153.562,2008-09-29T10:30:00Z,2008,9,29,10:30:00,0,38.578,241.1126,6.4297,0,0,0,0,0,3.2148,0,3.2148,38.578,0,0,3.2148,0,0,273.2605,141.4527,51.4374,144.6675,157.5268,0,0,0,6.4297,57.867,163.9565,0,6.4297,3.2148,0,0,0,3.2148,77.156,0,0,0,0,3.2148,0,0,9.6445,0,0,0,64.2967,0,6.4297,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad4,754,Port Hacking 4,-34.1176,151.2182,2008-10-17T00:00:00Z,2008,10,17,00:00:00,0,9.0934,27.2802,0,0,0,0,0,0,9.0934,0,0,36.3736,109.1207,0,0,0,0,1909.6117,818.4051,90.9339,0,136.4009,0,0,0,90.9339,0,54.5603,0,0,0,0,0,0,36.3736,63.6537,0,0,0,1664.0902,0,0,0,9.0934,0,0,0,0,0,636.5372,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad3,755,North Stradbroke,-27.345,153.562,2008-10-30T10:30:00Z,2008,10,30,10:30:00,0,19.289,276.4758,0,0,0,0,0,0,12.8593,0,6.4297,51.4374,0,0,12.8593,0,0,1093.0437,379.3505,340.7725,604.3888,276.4758,0,0,0,6.4297,25.7187,218.6088,0,0,6.4297,0,0,6.4297,0,38.578,0,0,0,0,25.7187,0,0,77.156,0,0,0,38.578,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad2,756,North Stradbroke,-27.345,153.562,2008-11-19T10:30:00Z,2008,11,19,10:30:00,2.1432,8.5729,72.8696,0,0,0,0,0,0,21.4322,0,0,0,0,0,2.1432,0,0,340.7721,81.4424,160.7417,66.4399,107.1611,0,0,0,10.7161,0,53.5805,0,0,0,0,0,0,40.7212,96.445,0,0,0,0,40.7212,0,0,23.5755,0,0,0,4.2864,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad1,757,Port Hacking 4,-34.1176,151.2182,2008-12-02T00:00:00Z,2008,12,2,00:00:00,0,16.9743,1179.7157,0,0,0,0,0,0,4.2436,0,12.7307,241.8842,33.9487,0,0,0,0,1722.8943,254.6149,80.628,0,76.3845,0,0,0,0,4.2436,16.9743,0,0,0,0,0,0,33.9487,38.1922,0,0,0,3819.2234,0,0,0,21.2179,0,0,0,0,0,72.1409,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ad0,758,North Stradbroke,-27.345,153.562,2008-12-17T11:00:00Z,2008,12,17,11:00:00,6.4297,0,144.6676,0,0,0,0,0,0,19.289,0,3.2148,16.0742,3.2148,0,6.4297,0,0,1048.0358,578.6701,752.2713,45.0077,176.8158,0,0,0,9.6445,0,38.578,0,3.2148,0,0,0,3.2148,32.1483,157.5269,0,0,0,0,77.156,0,0,16.0742,0,0,0,28.9335,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2acf,759,North Stradbroke,-27.345,153.562,2009-01-14T10:30:00Z,2009,1,14,10:30:00,0,19.289,112.5192,0,0,0,0,0,0,25.7187,0,3.2148,16.0742,0,0,0,0,0,749.0562,295.7648,385.7801,45.0077,260.4016,0,0,0,3.2148,3.2148,48.2225,0,3.2148,3.2148,0,0,0,225.0384,199.3197,0,0,0,0,22.5038,0,0,67.5115,0,0,0,19.289,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ace,760,Port Hacking 4,-34.1176,151.2182,2009-01-19T00:00:00Z,2009,1,19,00:00:00,0,47.7403,604.7104,0,0,0,0,0,0,63.6537,0,0,3500.9548,31.8269,0,0,0,0,2116.4868,922.9791,169.7433,31.8269,445.5761,0,0,0,0,0,222.788,0,31.8269,0,0,0,0,15.9134,493.3164,0,0,0,10805.2197,0,0,0,31.8269,0,0,0,0,0,254.6149,0,0,POINT (151.21815 -34.11758)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2acd,761,North Stradbroke,-27.345,153.562,2009-02-18T10:30:00Z,2009,2,18,10:30:00,0,51.4374,392.2098,0,9.6445,0,0,0,0,51.4374,0,0,22.5038,9.6445,0,9.6445,0,0,1591.3429,340.7724,247.5422,0,266.8311,0,0,0,12.8593,0,19.289,0,0,0,0,0,0,131.8082,196.1049,0,0,0,0,6.4297,0,0,48.2225,0,0,0,80.3709,0,9.6445,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2acc,762,Port Hacking,-34.1192,151.2267,2009-02-24T10:00:00Z,2009,2,24,10:00:00,0,18.8604,95.4806,0,0,0,0,0,0,5.8939,0,3.5363,90.7655,4.7151,0,0,0,0,455.0061,219.2517,40.0783,0,90.7654,0,0,0,1.1788,0,9.4302,1.1788,0,0,0,0,0,16.5028,33.0056,0,0,0,95.4806,0,0,0,4.7151,0,0,0,8.2514,0,5.8939,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2acb,763,North Stradbroke,-27.345,153.562,2009-03-18T10:30:00Z,2009,3,18,10:30:00,0,0,83.5857,0,0,0,0,0,0,35.3632,0,0,6.4296,3.2148,0,9.6445,0,0,456.506,173.6011,61.0819,0,186.4604,0,0,0,19.2889,0,6.4297,0,3.2148,0,0,0,0,12.8593,48.2225,0,0,0,0,3.2148,0,0,9.6445,0,0,0,6.4297,0,12.8593,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2aca,764,Port Hacking,-34.1192,151.2267,2009-03-19T10:00:00Z,2009,3,19,10:00:00,0,14.1453,240.4696,0,3.5363,0,0,0,0,10.609,0,0,388.995,3.5363,0,0,0,0,795.672,199.802,58.3492,0,100.7851,0,0,0,3.5363,3.5363,0,0,3.5363,3.5363,0,0,0,24.7542,10.6089,0,0,0,7.0726,3.5363,0,0,24.7542,0,0,0,35.3632,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac9,765,North Stradbroke,-27.345,153.562,2009-04-16T10:30:00Z,2009,4,16,10:30:00,1.6074,11.2519,48.2225,0,1.6074,0,0,0,0,45.0077,0,1.6074,4.8222,3.2148,0,1.6074,0,0,462.9358,78.7635,43.4003,6.4297,151.0972,0,0,0,3.2148,1.6074,33.7558,0,0,0,0,0,0,9.6445,24.1113,0,0,0,0,0,0,0,1.6074,1.6074,0,0,0,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac8,766,Maria Island,-42.5967,148.2333,2009-04-21T14:00:00Z,2009,4,21,14:00:00,0,0,0.0875,0,0,0,0,0,0,0.1751,0,0,0,0,0,0,0,0,6.5399,12.1838,0.0433,0.0438,0.6083,0,0,0,0,0.1751,0.2188,0.2626,0,0,0,0,0,1.5756,0.2626,0,0,0,0,0,0,0,0.0438,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac7,767,Port Hacking,-34.1192,151.2267,2009-04-23T10:00:00Z,2009,4,23,10:00:00,0,0,31.1196,0,0,0,0,0,0,22.6324,0,0,15.5599,0,0,0,0,0,246.1275,151.3545,21.218,0,159.8417,0,0,0,5.6581,1.4145,4.2436,0,1.4145,0,0,0,0,5.6581,16.9743,0,0,0,0,0,0,0,8.4872,0,0,0,1.4145,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac6,768,Maria Island,-42.5967,148.2333,2009-05-06T11:25:00Z,2009,5,6,11:25:00,0,0,83.9876,0,0,0,4.4204,0,0,4.4204,0,0,0,0,0,0,0,0,501.7152,341.844,19.8918,2.2102,39.0469,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,6.6306,0,0,0,0,0,0,0,2.2102,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac5,769,Esperance,-33.9333,121.85,2009-05-12T12:15:00Z,2009,5,12,12:15:00,0,0,86.4433,0,0,0,0,0,0,7.8585,0,7.8585,1595.2725,0,0,0,0,0,1799.593,188.6037,440.0751,0,117.8773,0,0,0,39.2924,0,0,0,0,0,0,0,0,55.0094,31.434,0,0,0,0,0,0,0,70.7264,0,0,0,23.5755,0,23.5755,0,0,POINT (121.85 -33.93333)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac4,770,Port Hacking,-34.1192,151.2267,2009-05-19T10:00:00Z,2009,5,19,10:00:00,0,1.0104,12.1245,0,0,0,0,0,0,12.1245,0,0,1.0104,0,0,1.0104,0,0,354.6425,221.2724,25.2595,13.1349,101.0379,0,0,0,4.0415,0,0,1.0104,0,0,0,0,0,3.0311,18.1867,0,0,0,0,6.0623,0,0,18.1868,0,0,0,0,0,1.0104,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac3,771,North Stradbroke,-27.345,153.562,2009-05-27T12:03:00Z,2009,5,27,12:03:00,3.2148,3.2148,170.3862,0,0,0,0,0,0,25.7187,0,6.4296,0,0,0,0,0,0,923.729,437.2176,71.7979,6.4297,162.885,0,0,0,3.2148,93.2302,51.4374,0,0,0,0,0,0,115.734,212.179,0,0,0,0,6.4297,0,0,16.0741,0,0,0,3.2148,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2ac2,772,Maria Island,-42.5967,148.2333,2009-06-01T11:20:00Z,2009,6,1,11:20:00,0,0,37.5734,0,0,0,2.2102,0,0,0,0,0,0,0,0,0,0,0,559.1803,347.0013,6.6306,4.4204,22.102,0,0,0,2.2102,0,22.102,2.2102,0,0,0,0,0,22.102,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
