NRS_TRIP_CODE,SAMPLE_DEPTH_M,SALINITY,SALINITY_FLAG,SILICATE_UMOL_PER_L,SILICATE_FLAG,NITRATE_UMOL_PER_L,NITRATE_FLAG,PHOSPHATE_UMOL_PER_L,PHOSPHATE_FLAG,AMMONIUM_UMOL_PER_L,AMMONIUM_FLAG,NITRITE_UMOL_PER_L,NITRITE_FLAG,TCO2_UMOL_PER_KG,CARBON_FLAG,TALKALINITY_UMOL_PER_KG,ALKALINITY_FLAG,OXYGEN_UMOL_PER_L,OXYGEN_FLAG
NRSPHB20140824,75,35.535,1,1.7,1,2.3,1,0.37,1,0.6,1,(null),9,2059.58,1,2330.51,1,(null),9
NRSROT20140319,46,35.633,1,2.1,1,0.7,1,0.13,1,0.1,1,(null),9,2055.3,1,2340.2,1,(null),9
NRSKAI20140713,75,35.873,1,0.5,1,0.7,1,0.15,1,0.35,1,(null),9,2105.24,1,2354.29,1,(null),9
NRSNSI20131212,57,35.631,1,1.8,1,5.7,1,0.29,1,0.24,1,(null),9,2081.34,1,2331.51,1,(null),9
NRSPHB20141112,75,35.501,2,2.2,1,6.2,1,0.49,1,0.3,1,(null),9,2094.63,1,2327.41,1,(null),9
NRSROT20141014,10,35.269,1,1.7,1,0,1,0.07,1,0.04,1,(null),9,(null),9,(null),9,(null),9
NRSPHB20150330,30,35.59,1,0,1,0,1,0.05,1,0.35,1,(null),9,(null),9,(null),9,(null),9
NRSKAI20151116,75,35.658,1,1.4,1,4,1,0.4,1,0.08,1,(null),9,2130.15,1,2346.53,1,(null),9
NRSPHB20130915,30,35.485,1,0.8,1,1.8,1,0.2,1,(null),9,(null),9,(null),9,(null),9,(null),9
NRSMAI20151118,30,35.396,1,1.4,1,2.5,1,0.33,1,0.17,1,(null),9,2077.63,1,2327.85,1,257,1
NRSROT20121126,30,35.598,1,1.7,1,0.1,1,0.02,1,0.08,1,(null),9,(null),9,(null),9,(null),9
NRSPHB20150630,60,35.504,1,2.3,1,7.1,1,0.57,1,0.15,1,(null),9,2093.27,1,2328.75,1,(null),9
NRSYON20150804,20,35.53,1,1,1,0,1,0.07,1,0.14,1,(null),9,2002.61,1,2318.5,1,(null),9
NRSPHB20151115,50,35.425,1,2.3,1,8.3,1,0.65,1,0.21,1,(null),9,(null),9,(null),9,(null),9
NRSMAI20160927,0,35.171,1,0.2,1,0,1,0.2,1,0.46,1,0,1,2074.15,1,2320.57,1,278.2,1
NRSNSI20161019,20,(null),9,0.3,1,0,1,0.1,1,-0.02,1,0,1,(null),9,(null),9,(null),9
