NRS_TRIP_CODE,DEPTH,PRES_REL,PRES,DENS,TEMP,PAR,CNDC,SPEC_CNDC,PSAL,TURB,CHLF
PHB20100413,32.762,33,(null),1025.1459,20.0029,(null),4.841559,(null),35.3938,0.0995,3.2304
PHB20100413,35.74,36,(null),1025.2974,19.3493,(null),4.775408,(null),35.3991,0.0904,3.0095
PHB20100413,37.725,38,(null),1025.4474,18.9608,(null),4.736949,(null),35.4084,0.0955,2.8059
PHB20160926,64.526,65,(null),1026.0981,17.207,(null),4.56609,(null),35.4588,0.1534,0.664
PHB20160926,70.481,71,(null),1026.1953,16.787,(null),4.519569,(null),35.4198,0.122,0.5245
PHB20160926,75.444,76,(null),1026.2513,16.6021,(null),4.499628,(null),35.4058,0.1203,0.4853
PHB20160926,79.414,80,(null),1026.2938,16.4257,(null),4.480173,(null),35.3888,0.0952,0.5115
PHB20160926,80.406,81,(null),1026.3077,16.3233,(null),4.469198,(null),35.3821,0.0938,0.4909
PHB20130125,29,29.21,(null),1025.1515,20.5111,(null),4.910945,(null),35.5347,0.1261,4.0165
PHB20130125,34,34.247,(null),1025.274,19.9078,(null),4.846054,(null),35.5106,0.1176,3.3729
PHB20130125,52,52.38,(null),1025.9272,17.6265,(null),4.607212,(null),35.4525,0.0879,1.8108
PHB20091011,15.885,16,(null),1025.5105,18.7237,(null),4.718246,(null),35.4627,0.1705,4.6051
PHB20091011,23.828,24,(null),1025.5612,18.6878,(null),4.715295,(null),35.4656,0.1279,3.4317
PHB20091011,26.805,27,(null),1025.5763,18.6787,(null),4.714536,(null),35.466,0.1136,2.9527
PHB20091011,38.718,39,(null),1025.6886,18.3496,(null),4.679259,(null),35.4464,0.1886,2.1169
PHB20140427,8.936,9,(null),1024.1758,23.1006,(null),5.152457,(null),35.3265,0.1462,2.0799
PHB20100119,5.957,6,(null),1024.8527,21.0088,(null),4.949781,(null),35.4413,0.085,1.2731
PHB20100119,7.943,8,(null),1024.8629,21.0055,(null),4.949525,(null),35.4413,0.0914,1.3679
PHB20100119,28.791,29,(null),1025.1718,19.8811,(null),4.830915,(null),35.4105,0.1447,7.3045
PHB20100119,29.784,30,(null),1025.249,19.744,(null),4.817815,(null),35.418,0.1396,8.084
PHB20100119,30.776,31,(null),1025.2795,19.5847,(null),4.800991,(null),35.4134,0.1525,9.6658
PHB20100119,40.703,41,(null),1025.7256,18.1551,(null),4.658475,(null),35.437,0.1832,15.6156
PHB20100413,38.718,39,(null),1025.4988,18.7868,(null),4.719493,(null),35.4103,0.0958,2.7469
PHB20100413,54.6,55,(null),1025.8168,17.8768,(null),4.627458,(null),35.4077,0.105,2.2177
PHB20100413,58.571,59,(null),1025.9373,17.5723,(null),4.597384,(null),35.4125,0.1063,2.1152
PHB20100413,61.548,62,(null),1025.9747,17.4702,(null),4.586974,(null),35.4106,0.1086,2.0452
PHB20100413,63.534,64,(null),1026.002,17.4028,(null),4.580095,(null),35.4092,0.1098,2.0204
PHB20100413,68.496,69,(null),1026.0636,17.2383,(null),4.56341,(null),35.4065,0.1007,2.1513
PHB20100413,88.346,89,(null),1026.3265,16.5213,(null),4.492179,(null),35.4066,0.2747,1.2876
PHB20100413,94.301,95,(null),1026.3607,16.5089,(null),4.491116,(null),35.4059,0.2775,1.2832
ROT20110725,37,37.263,(null),1025.318,18.8162,(null),4.687398,(null),35.1159,0.2093,0.609
ROT20110725,38,38.27,(null),1025.3245,18.8154,(null),4.68733,(null),35.1157,0.1324,0.6773
ROT20110725,36,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
ROT20110725,42,42.306,(null),1025.3448,18.8073,(null),4.686818,(null),35.1168,0.1447,0.6437
ROT20110725,44,44.314,(null),1025.3538,18.8079,(null),4.686967,(null),35.1168,0.1274,0.6428
ROT20110826,25,25.177,(null),1024.9382,19.8258,(null),4.778487,(null),35.0269,0.1897,0.6676
ROT20110826,44,44.314,(null),1025.044,19.6965,(null),4.764396,(null),35.012,0.3194,0.5039
ROT20110923,3,3.021,(null),1024.8644,20.0684,(null),4.816136,(null),35.1412,0.0916,0.1273
PHB20091011,56.586,57,(null),1025.8596,18.0264,(null),4.648739,(null),35.4593,0.226,1.1431
PHB20091110,2.979,3,(null),1025.0413,20.1863,(null),4.863144,(null),35.4272,0.0824,0.3781
PHB20101019,19.856,20,(null),1025.5928,18.7487,(null),4.731275,(null),35.5495,0.0645,1.1996
PHB20101019,30.777,31,(null),1025.6412,18.7441,(null),4.731315,(null),35.5497,0.0708,1.3042
PHB20101019,34.747,35,(null),1025.6613,18.7366,(null),4.730768,(null),35.5501,0.0719,1.4229
PHB20100119,42.689,43,(null),1025.7695,17.9608,(null),4.639028,(null),35.4385,0.1852,15.868
PHB20100119,49.638,50,(null),1025.8607,17.3293,(null),4.573377,(null),35.4206,0.1487,10.898
PHB20110329,51.623,52,(null),1025.7076,18.7513,(null),4.7318,(null),35.5397,0.1122,2.9265
PHB20110329,56.586,57,(null),1025.756,18.0926,(null),4.66049,(null),35.5023,0.125,2.195
PHB20110329,75.444,76,(null),1026.3977,15.5343,(null),4.389264,(null),35.3741,0.1627,0.6223
PHB20110420,21.842,22,(null),1024.3386,22.7789,(null),5.121527,(null),35.3422,0.0634,1.5067
PHB20110420,31.769,32,(null),1024.4641,22.5618,(null),5.102038,(null),35.3629,0.0712,2.1967
PHB20110717,29.784,30,(null),1025.9598,16.698,(null),4.502914,(null),35.3681,0.5046,1.0866
PHB20110717,40.703,41,(null),1026.1487,16.3243,(null),4.46881,(null),35.3936,0.4964,0.5514
PHB20110717,41.696,42,(null),1026.1556,16.2924,(null),4.465396,(null),35.3912,0.5002,0.4998
PHB20110717,43.681,44,(null),1026.181,16.2372,(null),4.459653,(null),35.3886,0.4323,0.3987
PHB20120821,18,18.13,(null),1025.863,17.5179,(null),4.601689,(null),35.5131,0.1184,2.6544
PHB20120821,19,19.137,(null),1025.8674,17.5177,(null),4.601737,(null),35.5133,0.1132,2.7418
PHB20120821,21,21.152,(null),1025.8767,17.5152,(null),4.601538,(null),35.5129,0.1379,2.7239
PHB20120821,27,27.196,(null),1025.9036,17.4991,(null),4.599969,(null),35.5111,0.1278,2.6845
PHB20120821,31,31.225,(null),1025.8645,17.1495,(null),4.557809,(null),35.4503,0.1306,1.694
ROT20110923,11,11.078,(null),1024.9116,20.0231,(null),4.811828,(null),35.1409,0.0818,0.1457
ROT20110923,15,15.106,(null),1024.9293,20.0227,(null),4.811982,(null),35.141,0.0733,0.2041
ROT20110923,23,23.163,(null),1024.9655,20.0168,(null),4.81168,(null),35.1406,0.0696,0.2171
ROT20151215,37,37.263,(null),1026.0024,17.8645,(null),4.65898,(null),35.696,0.0764,0.4537
ROT20151215,41,41.292,(null),1026.018,17.8649,(null),4.658996,(null),35.6942,0.062,0.4543
ROT20151215,43,43.306,(null),1026.027,17.867,(null),4.659306,(null),35.6942,0.071,0.5328
ROT20160223,13,13.092,(null),1025.0912,21.2579,(null),5.020988,(null),35.8029,0.0648,0.1629
ROT20160223,15,15.106,(null),1025.1003,21.2579,(null),5.021109,(null),35.8031,0.0572,0.1687
ROT20160223,16,16.113,(null),1025.1046,21.2587,(null),5.021243,(null),35.8032,0.057,0.1312
ROT20160223,18,18.127,(null),1025.1134,21.2595,(null),5.021413,(null),35.8032,0.0589,0.1783
ROT20160223,20,20.141,(null),1025.1195,21.2386,(null),5.017921,(null),35.7919,0.056,0.1786
ROT20160223,24,24.17,(null),1025.1606,21.0273,(null),4.991258,(null),35.7532,0.0574,0.2225
ROT20160223,28,28.198,(null),1025.2145,20.9163,(null),4.980318,(null),35.7568,0.0491,0.2932
ROT20160223,32,32.227,(null),1025.31,20.5608,(null),4.942021,(null),35.7444,0.0793,0.4372
ROT20160223,36,36.256,(null),1025.4067,20.3161,(null),4.917483,(null),35.7499,0.1405,0.458
ROT20160223,38,38.27,(null),1025.4247,20.2875,(null),4.914737,(null),35.7509,0.1204,0.4817
ROT20160223,43,43.306,(null),1025.4506,20.2739,(null),4.913566,(null),35.751,0.1245,0.4495
PHB20101019,49.637,50,(null),1025.7981,18.3076,(null),4.686383,(null),35.5392,0.0563,0.9374
PHB20101019,53.608,54,(null),1025.8646,17.9192,(null),4.64433,(null),35.516,0.0561,1.0724
PHB20101019,69.489,70,(null),1026.4358,15.4743,(null),4.388644,(null),35.425,0.1286,0.9705
PHB20101019,71.474,72,(null),1026.5436,15.2364,(null),4.365338,(null),35.4278,0.1099,0.6056
PHB20101019,73.459,74,(null),1026.5828,15.1033,(null),4.350883,(null),35.4159,0.1592,0.6026
PHB20111206,70,70.515,(null),1026.039,17.465,(null),4.591309,(null),35.4493,0.1035,2.8128
PHB20111206,87,87.644,(null),1026.2832,16.7703,(null),4.520625,(null),35.4374,0.1447,3.7269
PHB20110420,36.733,37,(null),1024.5227,22.4005,(null),5.085807,(null),35.3654,0.0692,3.1267
PHB20110420,37.725,38,(null),1024.5345,22.3154,(null),5.077559,(null),35.3698,0.0707,3.1842
PHB20120821,48,48.351,(null),1026.4154,15.303,(null),4.367578,(null),35.3975,0.1988,0.8425
PHB20120821,54,54.395,(null),1026.5096,14.9742,(null),4.334517,(null),35.3916,0.2359,0.6206
PHB20120821,62,62.455,(null),1026.5671,14.8589,(null),4.322601,(null),35.3839,0.2753,0.5194
PHB20120821,66,66.485,(null),1026.5898,14.5108,(null),4.282693,(null),35.3321,0.2133,0.2249
PHB20120821,70,70.515,(null),1026.651,13.9759,(null),4.222407,(null),35.26,0.1715,0.0402
PHB20120821,78,78.575,(null),1026.7712,13.8308,(null),4.208156,(null),35.2567,0.1366,0.0299
PHB20120821,79,79.583,(null),1026.7758,13.832,(null),4.208376,(null),35.2572,0.1402,0.0558
PHB20090318,33.755,34,(null),1025.7676,18.2353,(null),4.680295,(null),35.5561,0.0861,3.2378
PHB20090318,34.747,35,(null),1025.7708,18.1382,(null),4.669812,(null),35.5507,0.0752,2.7065
PHB20090318,37.725,38,(null),1025.8665,17.9554,(null),4.651707,(null),35.5538,0.0617,2.2822
ROT20160324,8,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
PHB20111206,91,91.674,(null),1026.3411,16.5659,(null),4.501066,(null),35.4445,0.2675,4.7605
PHB20111206,92,92.682,(null),1026.3751,16.5297,(null),4.498293,(null),35.4517,0.2978,4.8142
PHB20111206,104,104.774,(null),1026.554,16.1656,(null),4.468056,(null),35.5031,0.2717,4.2534
PHB20120212,2,2.014,(null),1023.9925,22.1039,(null),4.974031,(null),34.7414,0.1505,0.7096
PHB20120212,19,19.137,(null),1024.3247,21.6601,(null),4.950878,(null),34.9109,0.1534,1.699
PHB20130125,75,75.553,(null),1026.3647,16.0642,(null),4.445348,(null),35.4028,0.0949,0.8699
PHB20130125,85,85.628,(null),1026.5135,15.5439,(null),4.391907,(null),35.3855,0.1378,0.8689
PHB20130125,88,88.651,(null),1026.554,15.4263,(null),4.379521,(null),35.3782,0.1612,0.7547
PHB20130125,94,94.697,(null),1026.6466,15.0465,(null),4.340041,(null),35.3601,0.3478,0.5122
NSI20151216,18.85,19,(null),1023.7452,25.2358,(null),5.403439,(null),35.5241,0.2159,0.1479
NSI20151216,22.818,23,(null),1023.7691,25.1805,(null),5.398665,(null),35.5309,0.2198,0.1454
NSI20151216,24.802,25,(null),1023.8295,25.0527,(null),5.386337,(null),35.5392,0.2236,0.1587
NSI20151216,27.779,28,(null),1023.8842,24.9555,(null),5.377925,(null),35.5522,0.2283,0.1561
NSI20151216,37.699,38,(null),1024.0724,24.6287,(null),5.350642,(null),35.6035,0.2671,0.1912
NSI20151216,41.666,42,(null),1024.0986,24.6098,(null),5.349207,(null),35.6063,0.2752,0.2128
NSI20151216,55.553,56,(null),1024.5956,22.2298,(null),5.090198,(null),35.5325,0.4546,0.1992
NSI20151216,56.545,57,(null),1024.9287,21.496,(null),5.01415,(null),35.5343,0.4778,0.2167
YON20131015,12.921,13,(null),1023.7282,25.1581,(null),5.392731,(null),35.5077,0.2109,0.2173
YON20131114,23.854,24,(null),1023.3095,26.7643,(null),5.569627,(null),35.5489,0.2029,0.3719
YON20131205,18.884,19,(null),1023.1456,27.2653,(null),5.626319,(null),35.5727,0.172,0.3576
YON20091215,9.939,10,(null),1022.7263,27.5064,(null),5.595156,(null),35.1713,0.196,0.1083
YON20091215,12.921,13,(null),1022.7405,27.503,(null),5.594872,(null),35.1709,0.1608,0.1214
YON20091215,14.909,15,(null),1022.7496,27.5001,(null),5.594623,(null),35.1708,0.1617,0.132
YON20100119,21.866,22,(null),1022.3758,28.4829,(null),5.683707,(null),35.0609,0.1635,0.1777
YON20100119,23.854,24,(null),1022.3845,28.4831,(null),5.683847,(null),35.0611,0.2144,0.1765
YON20100224,7.951,8,(null),1021.6192,28.8849,(null),5.617435,(null),34.3135,0.0775,0.1164
YON20100224,10.933,11,(null),1021.6626,28.8666,(null),5.620021,(null),34.3435,0.0893,0.1706
YON20100224,12.921,13,(null),1021.685,28.8645,(null),5.622419,(null),34.361,0.0984,0.2096
YON20100224,13.915,14,(null),1021.6934,28.8632,(null),5.623063,(null),34.366,0.0995,0.2353
YON20100224,17.89,18,(null),1021.7222,28.8562,(null),5.62436,(null),34.3789,0.1108,0.2933
PHB20090819,23.827,24,(null),1026.0109,17.0179,(null),4.551599,(null),35.5149,0.0962,2.1719
PHB20090819,32.762,33,(null),1026.0511,17.009,(null),4.550995,(null),35.514,0.0966,2.162
PHB20090819,35.74,36,(null),1026.065,17.0034,(null),4.550461,(null),35.5132,0.0966,2.1862
PHB20090819,59.5635,60,(null),1026.3289,16.1193,(null),4.4559485,(null),35.4544,0.0995,0.4337
PHB20090819,71.4735,72,(null),1026.42945,15.8785,(null),4.4310195,(null),35.4423,0.0918,0.25865
PHB20090819,91.323,92,(null),1026.7123,14.6637,(null),4.3019385,(null),35.35955,0.1159,0.1488
PHB20090819,92.316,93,(null),1026.72525,14.59095,(null),4.294087,(null),35.35325,0.1182,0.1554
PHB20100817,22.835,23,(null),1026.0306,16.9723,(null),4.549042,(null),35.5333,0.1098,3.2667
YON20130220,7.951,8,(null),1022.1944,28.5093,(null),5.664392,(null),34.9113,0.1208,0.0866
YON20130220,15.903,16,(null),1022.2484,28.4597,(null),5.660025,(null),34.9151,0.1555,0.1564
YON20130220,23.853,24,(null),1022.288,28.4494,(null),5.659642,(null),34.9177,0.1674,0.2222
YON20130220,24.847,25,(null),1022.2926,28.4494,(null),5.65975,(null),34.9182,0.1726,0.2323
YON20130416,0.994,1,(null),1022.4673,26.3667,(null),5.3667,(null),34.3957,0.2727,1.7215
PHB20150121,11.914,12,(null),1025.08445,19.3538,(null),4.768382,(null),35.3443,0.1262,5.7188
PHB20150121,13.9,14,(null),1025.2806,18.7374,(null),4.708347,(null),35.3661,0.115,5.86485
PHB20150121,25.813,26,(null),1025.8514,17.191,(null),4.5588755,(null),35.4249,0.08855,5.08675
PHB20150121,27.798,28,(null),1025.94625,16.9997,(null),4.5412515,(null),35.4388,0.08515,4.81065
PHB20150121,29.784,30,(null),1025.98535,16.84815,(null),4.5262005,(null),35.43995,0.073,4.68105
PHB20150121,32.762,33,(null),1026.07155,16.6408,(null),4.506728,(null),35.451,0.07,4.53795
PHB20150121,35.74,36,(null),1026.1192,16.48265,(null),4.4911285,(null),35.45235,0.08605,4.39925
PHB20150121,43.681,44,(null),1026.2208,16.1858,(null),4.459684,(null),35.4345,0.0632,3.3171
PHB20150121,54.6,55,(null),1026.3845,15.5624,(null),4.3942615,(null),35.40245,0.0601,1.0147
PHB20150121,66.511,67,(null),1026.50775,15.22805,(null),4.35922,(null),35.3817,0.19365,0.55215
ROT20101215,19,19.134,(null),1025.1115,20.8436,(null),4.958619,(null),35.6457,0.1743,(null)
PHB20140612,52.615,53,(null),1025.5549,19.2477,(null),4.780795,(null),35.5243,0.1514,2.0879
PHB20140612,67.504,68,(null),1025.8438,18.3796,(null),4.692763,(null),35.5242,0.3613,0.9198
PHB20140612,69.489,70,(null),1025.9069,18.2682,(null),4.681798,(null),35.5268,0.4133,0.7293
PHB20140612,75.444,76,(null),1025.9594,18.168,(null),4.671327,(null),35.5222,0.5299,0.6446
PHB20140612,91.323,92,(null),1026.0944,17.8507,(null),4.637131,(null),35.4994,1.4957,0.5555
PHB20140716,3.971,4,(null),1025.8068,17.8743,(null),4.651092,(null),35.63235,0.0703,2.23935
PHB20140716,4.964,5,(null),1025.8097,17.8763,(null),4.6513495,(null),35.63245,0.07215,2.23015
PHB20100817,41.696,42,(null),1026.1243,16.8921,(null),4.540656,(null),35.5233,0.13195,3.73555
PHB20100817,69.4885,70,(null),1026.32175,16.24165,(null),4.4663065,(null),35.4334,0.26955,1.5356
PHB20100817,72.4665,73,(null),1026.36275,16.129,(null),4.4544615,(null),35.42725,0.2413,1.24795
PHB20100817,90.331,91,(null),1026.50095,15.93935,(null),4.43768,(null),35.4398,0.1902,0.60235
PHB20111018,56,56.41,(null),1026.4434,15.0984,(null),4.340005,(null),35.3284,0.1933,1.9345
YON20130416,8.945,9,(null),1022.5144,26.3269,(null),5.36297,(null),34.3962,0.1698,0.2444
YON20130515,4.97,5,(null),1022.8772,25.1118,(null),5.238284,(null),34.4032,0.2198,0.1365
PHB20141112,9.9285,10,(null),1025.14455,20.4989,(null),4.9192435,(null),35.6194,0.0757,1.2585
PHB20141112,10.921,11,(null),1025.14865,20.4967,(null),4.919064,(null),35.6194,0.07875,1.2621
PHB20141112,17.871,18,(null),1025.20595,20.2884,(null),4.897008,(null),35.61265,0.08175,1.88735
PHB20141112,24.82,25,(null),1025.37475,19.3797,(null),4.795412,(null),35.54325,0.11575,7.71015
PHB20141112,29.784,30,(null),1025.6594,18.41655,(null),4.6949055,(null),35.5246,0.15795,15.71375
PHB20150121,71.474,72,(null),1026.5404,15.1955,(null),4.3561845,(null),35.38155,0.23245,0.5003
PHB20150225,4.964,5,(null),1024.42075,22.37125,(null),5.08622,(null),35.40345,0.06885,0.8436
PHB20150225,5.957,6,(null),1024.4547,22.3286,(null),5.084744,(null),35.4263,0.0695,0.83615
PHB20150225,15.885,16,(null),1024.64645,21.9821,(null),5.0573785,(null),35.49115,0.07715,1.31365
PHB20150225,17.871,18,(null),1024.67465,21.84105,(null),5.043032,(null),35.49285,0.07505,1.4666
PHB20150225,24.82,25,(null),1025.03675,20.5291,(null),4.910555,(null),35.5154,0.088,3.9469
PHB20150225,25.813,26,(null),1025.09435,20.30435,(null),4.887865,(null),35.51925,0.0871,4.218
PHB20150225,27.798,28,(null),1025.22045,19.6733,(null),4.821639,(null),35.5088,0.08865,4.3957
PHB20150630,54.6005,55,(null),1025.9555,17.8031,(null),4.6331775,(null),35.52095,0.0927,0.51875
PHB20150630,56.585,57,(null),1025.9734,17.67385,(null),4.618778,(null),35.50915,0.09125,0.3114
PHB20150630,57.578,58,(null),1025.99655,17.6201,(null),4.6132225,(null),35.5078,0.09385,0.2657
PHB20150630,61.548,62,(null),1026.0574,17.4187,(null),4.591715,(null),35.49675,0.1252,0.20335
PHB20150630,63.5335,64,(null),1026.08015,17.3795,(null),4.587938,(null),35.49755,0.1219,0.178
PHB20150723,44.674,45,(null),1026.1181,17.09325,(null),4.5655805,(null),35.5624,0.18285,0.5903
PHB20150723,50.63,51,(null),1026.16835,16.97605,(null),4.5533935,(null),35.5571,0.1768,0.4783
PHB20150723,52.615,53,(null),1026.182,16.9612,(null),4.552193,(null),35.55895,0.1369,0.52375
PHB20150723,60.556,61,(null),1026.2437,16.707,(null),4.5242835,(null),35.53605,0.131,0.3905
YON20110217,14.909,15,(null),1021.5746,28.5488,(null),5.54649,(null),34.0637,0.3488,0.325
YON20110217,17.89,18,(null),1021.5905,28.5401,(null),5.545652,(null),34.0633,0.4257,0.4312
YON20110323,2.982,3,(null),1020.2685,28.6137,(null),5.317267,(null),32.4439,0.736,0.414
YON20110323,4.969,5,(null),1020.658,28.4375,(null),5.365394,(null),32.8953,0.6849,0.4644
YON20110323,9.939,10,(null),1021.5003,28.1849,(null),5.482006,(null),33.879,0.5496,0.8571
YON20110323,16.896,17,(null),1022.3499,27.7136,(null),5.558376,(null),34.7549,0.3796,1.4613
YON20110323,19.878,20,(null),1022.4435,27.64,(null),5.557565,(null),34.8028,0.4886,1.3496
YON20110323,23.853,24,(null),1022.4786,27.624,(null),5.557408,(null),34.8124,0.631,1.2921
YON20110414,9.939,10,(null),1021.2615,26.3077,(null),5.127445,(null),32.717,0.1333,0.2653
YON20110414,12.921,13,(null),1021.3293,26.3343,(null),5.142286,(null),32.8035,0.1274,0.2901
PHB20111018,68,68.5,(null),1026.648,14.3374,(null),4.262945,(null),35.307,0.1323,0.5486
PHB20111018,73,73.537,(null),1026.6973,14.1716,(null),4.245434,(null),35.294,0.1398,0.3711
PHB20111018,80,80.591,(null),1026.7557,14.0064,(null),4.227784,(null),35.2781,0.1741,0.2628
PHB20111018,91,91.674,(null),1026.8335,13.7694,(null),4.201999,(null),35.2499,0.2957,0.3278
PHB20111018,98,98.728,(null),1026.8724,13.7211,(null),4.197039,(null),35.2448,0.3468,0.3386
PHB20111117,8,8.057,(null),1025.216,19.4455,(null),4.779565,(null),35.3622,0.0691,1.5497
PHB20111117,13,13.094,(null),1025.252,19.4111,(null),4.777025,(null),35.3685,0.0689,1.8
PHB20111117,18,18.13,(null),1025.2958,19.2555,(null),4.764331,(null),35.3932,0.0759,2.3114
PHB20111117,19,19.138,(null),1025.318,19.0668,(null),4.74341,(null),35.3789,0.0798,2.5954
PHB20121120,46,46.336,(null),1026.1053,16.315,(null),4.465504,(null),35.3704,0.1522,4.3381
PHB20141112,44.674,45,(null),1026.00675,17.3561,(null),4.5872775,(null),35.51975,0.1107,4.8064
PHB20141112,47.652,48,(null),1026.05695,17.2239,(null),4.573567,(null),35.51565,0.109,3.12975
PHB20141112,48.6445,49,(null),1026.0704,17.2034,(null),4.5714735,(null),35.51505,0.1169,2.925
PHB20141112,57.578,58,(null),1026.15535,16.75395,(null),4.52051,(null),35.4624,0.1541,2.992
PHB20160407,7.943,8,(null),1024.6814,22.2897,(null),5.112072,(null),35.6717,0.0804,3.3776
PHB20160407,8.936,9,(null),1024.6855,22.2903,(null),5.112181,(null),35.6717,0.0684,3.5622
PHB20160407,21.842,22,(null),1024.7423,22.2701,(null),5.110266,(null),35.6687,0.0708,3.2953
PHB20160407,25.813,26,(null),1024.7655,22.2498,(null),5.108059,(null),35.6668,0.0652,3.3755
PHB20160407,36.733,37,(null),1024.8335,22.1351,(null),5.09524,(null),35.6565,0.0752,3.6759
PHB20150630,88.346,89,(null),1026.38735,16.3123,(null),4.4748835,(null),35.43885,0.17135,(null)
PHB20150630,1.986,2,(null),1025.3361,19.61545,(null),4.826434,(null),35.6086,0.06555,2.1274
PHB20150630,12.907,13,(null),1025.3857,19.60505,(null),4.8257255,(null),35.60765,0.07545,3.2075
PHB20150630,14.892,15,(null),1025.3946,19.60245,(null),4.8254905,(null),35.6072,0.07225,3.2617
YON20110527,5.964,6,(null),1023.2103,23.6086,(null),5.063203,(null),34.244,0.2529,0.2107
YON20110527,7.951,8,(null),1023.2186,23.6093,(null),5.063386,(null),34.2442,0.2457,0.2483
PHB20140716,59.563,60,(null),1026.15985,17.44845,(null),4.610969,(null),35.63815,0.1225,1.1236
PHB20140716,64.526,65,(null),1026.18905,17.33895,(null),4.5982215,(null),35.6219,0.12785,0.8724
PHB20140716,67.504,68,(null),1026.2114,17.28605,(null),4.5918565,(null),35.6119,0.154,0.77315
