NRS_TRIP_CODE,SAMPLE_DEPTH_M,PROCHLOROCOCCUS_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_CELLSPERML,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_CELLSPERML,PICOEUKARYOTES_FLAG
NRSNSI20090218,WC,22921.5,1,34324.5,1,2824.5,1
NRSNSI20090218,WC,22932,1,36855,1,4032,1
NRSNSI20090916,WC,7035,1,17020.5,1,6541.5,1
NRSNSI20090916,WC,9418.5,1,15235.5,1,5145,1
NRSNSI20091006,WC,6006,1,22995,1,3076.5,1
NRSNSI20091006,WC,8641.5,1,21346.5,1,2142,1
NRSNSI20091015,WC,7959,1,5187,1,1291.5,1
NRSNSI20091015,WC,10720.5,1,5974.5,1,808.5,1
NRSNSI20091021,WC,16611,1,20758.5,1,1480.5,1
NRSNSI20091021,WC,20254.5,1,19803,1,1249.5,1
NRSNSI20091101,WC,19498.5,1,11718,1,1459.5,1
NRSNSI20091101,WC,25273.5,1,11466,1,766.5,1
NRSNSI20091115,WC,23100,1,55429.5,1,2310,1
NRSNSI20091115,WC,28444.5,1,56878.5,1,1680,1
NRSNSI20091215,WC,11539.5,1,45034.5,1,8893.5,1
NRSNSI20091215,WC,18165,1,45034.5,1,7675.5,1
NRSNSI20100121,WC,15687,1,54106.5,1,3769.5,1
NRSNSI20100121,WC,17923.5,1,52237.5,1,3013.5,1
NRSNSI20100214,WC,22932,1,36855,1,4032,1
NRSNSI20100214,WC,23121,1,39255,1,3957,1
NRSNSI20100322,WC,42609,1,34503,1,1459.5,1
NRSNSI20100322,WC,50337,1,33474,1,945,1
NRSNSI20100411,WC,21756,1,19362,1,2657,1
NRSNSI20100411,WC,23383.5,1,19666.5,1,2289,1
NRSNSI20100520,WC,84577.5,1,47533.5,1,3643.5,1
NRSNSI20100520,WC,83139,1,47439,1,3759,1
NRSNSI20100618,WC,25021.5,1,14049,1,2856,1
NRSNSI20100618,WC,24937.5,1,14059.5,1,2909,1
NRSNSI20100711,WC,7770,1,10867.5,1,1627.5,1
NRSNSI20100711,WC,6998,1,11031,1,1952,1
NRSNSI20100817,WC,29064,1,54726,1,2814,1
NRSNSI20100817,WC,34545,1,55744.5,1,2793,1
NRSNSI20100916,WC,7434,1,14626.5,1,3433.5,1
NRSNSI20100916,WC,11854.5,1,13986,1,2950.5,1
NRSNSI20101018,WC,22428,1,50200.5,1,4179,1
NRSNSI20101018,WC,30366,1,49098,1,3255,1
NRSNSI20101115,WC,58044,1,54222,1,6699,1
NRSNSI20101115,WC,61257,1,53350.5,1,6373.5,1
NRSNSI20101215,WC,24664.5,1,7906.5,1,3423,1
NRSNSI20101215,WC,25819.5,1,7371,1,2761.5,1
NRSNSI20110119,WC,36109.5,1,7402.5,1,2373,1
NRSNSI20110119,WC,50547,1,17209.5,1,7465.5,1
NRSNSI20110220,WC,44877,1,31962,1,7255.5,1
NRSNSI20110220,WC,36960,1,12526.5,1,2709,1
NRSNSI20110323,WC,68733,1,8988,1,1837.5,1
NRSNSI20110323,WC,94006.5,1,12138,1,1627.5,1
NRSNSI20110412,WC,37285.5,1,16695,1,5197.5,1
NRSNSI20110412,WC,40572,1,18028.5,1,6027,1
NRSNSI20110606,WC,66769.5,1,36834,1,4830,1
NRSNSI20110606,WC,73269,1,37222.5,1,3895.5,1
NRSNSI20110623,WC,25651.5,1,24706.5,1,4893,1
NRSNSI20110623,WC,26313,1,22564.5,1,2961,1
NRSNSI20110727,WC,48531,1,14721,1,2530.5,1
NRSNSI20110727,WC,48625.5,1,7213.5,1,2194.5,1
NRSNSI20110816,WC,14742,1,11203.5,1,2278.5,1
NRSNSI20110816,WC,13356,1,10878,1,1995,1
NRSNSI20110915,WC,19110,1,18648,1,2898,1
NRSNSI20110915,WC,14185.5,1,10962,1,2215.5,1
NRSNSI20110915,WC,20863.5,1,20023.5,1,3003,1
NRSNSI20111013,WC,15214.5,1,14500.5,1,4588.5,1
NRSNSI20111013,WC,16768.5,1,14647.5,1,4725,1
NRSNSI20111116,WC,17388,1,19299,1,17094,1
NRSNSI20111116,WC,21714,1,18396,1,16254,1
NRSNSI20111116,WC,12474,1,20160,1,16726.5,1
NRSNSI20111220,WC,29914.5,1,49465.5,1,21178.5,1
NRSNSI20111220,WC,28518,1,46494,1,22428,1
NRSNSI20120213,WC,81490.5,1,5155.5,1,619.5,1
NRSNSI20120213,WC,80451,1,4725,1,630,1
NRSNSI20120229,WC,60574.5,1,34261.5,1,13209,1
NRSNSI20120229,WC,59094,1,32529,1,12778.5,1
NRSNSI20120511,WC,12936,1,40656,1,5870,1
NRSNSI20120511,WC,16433,1,45192,1,7245,1
NRSNSI20120620,WC,20171,1,16244,1,3108,1
NRSNSI20120620,WC,26282,1,21032,1,4494,1
NRSNSI20120806,WC,18564,1,13482,1,1911,1
NRSNSI20120806,WC,23037,1,14669,1,1817,1
NRSNSI20120821,WC,15614,1,15225,1,1859,1
NRSNSI20120821,WC,18701,1,15309,1,2279,1
NRSNSI20120912,WC,1554,1,7907,1,1292,1
NRSNSI20120912,WC,2510,1,9765,1,1260,1
NRSNSI20121017,WC,6752,1,60123,1,9114,1
NRSNSI20121017,WC,5586,1,54264,1,11057,1
NRSNSI20121114,WC,15708,1,8138,1,2594,1
NRSNSI20121114,WC,18974,1,8852,1,2562,1
NRSNSI20130111,WC,38990,1,29930,1,11840,1
NRSNSI20130111,WC,38997,1,29810,1,12968,1
NRSNSI20130123,WC,52038,1,28256,1,3864,1
NRSNSI20130123,WC,65982,1,29285,1,4578,1
NRSNSI20130326,WC,14343,1,39480,1,6594,1
NRSNSI20130326,WC,13860,1,42588,1,6069,1
NRSNSI20130418,WC,25662,1,11865,1,1176,1
NRSNSI20130418,WC,32172,1,12695,1,1229,1
NRSNSI20130520,WC,(null),0,(null),0,(null),0
NRSNSI20130520,WC,(null),0,(null),0,(null),0
NRSNSI20130706,WC,59357,2,27762,2,4137,2
NRSNSI20130706,WC,74067,2,29925,2,3455,2
NRSNSI20130806,WC,1439,4,3213,4,882,4
NRSNSI20130806,WC,1775,4,4379,4,1008,4
NRSNSI20130819,WC,4148,4,5261,4,1376,4
NRSNSI20130819,WC,5418,4,11235,4,1050,4
NRSNSI20130913,WC,10017,4,36572,4,3192,4
NRSNSI20130913,WC,11897,4,46305,4,3465,4
NRSNSI20131016,WC,3644,1,26996,1,6258,1
NRSNSI20131016,WC,3665,1,30933,1,6930,1
NRSNSI20131121,WC,5261,4,6038,4,5597,4
NRSNSI20131121,WC,4064,4,13272,4,6542,4
NRSNSI20131212,WC,6468,1,45665,1,16989,1
NRSNSI20131212,WC,6321,1,42347,1,17052,1
NRSNSI20140213,WC,31910,1,25841,1,9345,1
NRSNSI20140213,WC,30639,1,27689,1,5912,1
NRSNSI20140306,WC,48321,1,31154,1,6878,1
NRSNSI20140306,WC,51104,1,36110,1,8631,1
NRSNSI20140404,WC,31731,1,35133,1,6342,1
NRSNSI20140404,WC,38735,1,36278,1,4400,1
NRSNSI20140507,WC,32550,1,13188,1,20790,1
NRSNSI20140507,WC,34787,1,14690,1,25127,1
NRSNSI20140623,WC,7842.13,1,9945.62,1,1940.11,1
NRSNSI20140623,WC,6746.63,1,9226.47,1,1166.98,1
NRSNSI20140725,WC,3837.97,1,16549.04,1,1954.2,1
NRSNSI20140725,WC,3618.67,1,15818.27,1,2418.42,1
NRSNSI20140901,WC,6420.89,1,17220.43,1,1661.47,1
NRSNSI20140901,WC,6947.2,1,17504.76,1,1404.03,1
NRSNSI20140917,WC,7317.96,1,34585.41,1,12744.98,1
NRSNSI20140917,WC,7045.67,1,31654.44,1,12232.91,1
NRSNSI20141020,WC,11895.94,1,24489.65,1,1820.98,1
NRSNSI20141020,WC,10774.48,1,27376.34,1,1901.38,1
NRSNSI20141107,WC,9870.74,1,6967.58,1,660.72,1
NRSNSI20141107,WC,8020.36,1,8038.93,1,779.76,1
NRSNSI20141223,WC,14087.55,1,10059.84,1,3422.61,1
NRSNSI20141223,WC,12622.07,1,6996.5,1,2959.33,1
NRSNSI20150119,WC,10302.9,1,9075.27,1,5013.77,1
NRSNSI20150119,WC,9314.53,1,11531.08,1,5118.01,1
NRSNSI20150304,WC,14493.83,1,13869.27,1,20065.33,1
NRSNSI20150304,WC,14973.02,1,12616.61,1,20638.23,1
NRSNSI20150323,WC,24199.34,1,28194.56,1,15316.67,1
NRSNSI20150323,WC,25364.01,1,24468.13,1,15037.31,1
NRSNSI20150512,WC,12097.74,1,35738.89,1,6924.11,1
NRSNSI20150512,WC,10577.17,1,37357.25,1,6878.05,1
NRSNSI20150528,WC,17709.27,1,32335.19,1,8078.79,1
NRSNSI20150528,WC,17821.28,1,33398.04,1,8236.32,1
NRSNSI20150624,WC,9474.73,1,23947.02,1,5802.66,1
NRSNSI20150624,WC,8351.92,1,23466.29,1,4652.8,1
NRSNSI20150731,WC,6502.36,1,28648.91,1,4575.73,1
NRSNSI20150731,WC,7281.38,1,30814.65,1,4475.71,1
NRSNSI20150817,WC,3819.35,1,21207.69,1,5164.47,1
NRSNSI20150817,WC,5047.21,1,18827.34,1,4959.68,1
NRSNSI20150907,WC,4466.17,1,11241.77,1,11556.69,1
NRSNSI20150907,WC,3882.15,1,12696.46,1,11251.49,1
NRSNSI20151027,WC,6870.19,1,16496.4,1,9437.84,1
NRSNSI20151027,WC,5941.89,1,21151.59,1,9199.72,1
NRSNSI20151119,WC,9636.12,1,24397.62,1,11400.76,1
NRSNSI20151119,WC,9893.22,1,17378.16,1,11530.85,1
NRSNSI20151216,WC,(null),0,(null),0,(null),0
NRSNSI20151216,WC,(null),0,(null),0,(null),0
NRSNSI20160120,WC,(null),0,(null),0,(null),0
NRSNSI20160120,WC,(null),0,(null),0,(null),0
NRSNSI20160318,WC,(null),0,(null),0,(null),0
NRSNSI20160318,WC,(null),0,(null),0,(null),0
NRSNSI20160412,WC,25142.96,1,8185.19,1,5190.37,1
NRSNSI20160412,WC,26893.67,1,11821.5,1,4526.38,1
NRSNSI20160517,WC,47088.89,1,17968.89,1,4458.52,1
NRSNSI20160517,WC,49446.28,1,9207.98,1,3749.95,1
NRSNSI20160623,WC,36223.3,1,12771.41,1,2837,1
NRSNSI20160623,WC,37906.94,1,8730.56,1,2751.39,1
NRSNSI20160720,WC,22437.04,1,20260.74,1,6134.07,1
NRSNSI20160720,WC,22140.5,1,22102.7,1,6879.34,1
NRSNSI20160822,WC,24227.02,1,20073.53,1,4044.44,1
NRSNSI20160822,WC,22990.97,1,22726.38,1,4800.42,1
NRSNSI20160920,WC,4330.61,1,21929.66,1,9901.26,1
NRSNSI20160920,WC,4103.34,1,19260.19,1,8717.15,1
NRSNSI20161019,WC,3281.15,1,27339.65,1,5729.63,1
NRSNSI20161019,WC,3857.2,1,24875.21,1,5121.09,1
NRSNSI20161116,WC,3283.7,1,43506.67,1,3630.37,1
NRSNSI20161116,WC,3150,1,44683.33,1,3227.78,1
NRSNSI20161215,WC,8249.53,1,47134.79,1,11538.01,1
NRSNSI20161215,WC,7593.25,1,28777.02,1,11964.81,1
NRSNSI20170117,WC,26220.83,1,34329.17,1,12279.17,1
NRSNSI20170117,WC,29759.72,1,30469.44,1,12531.94,1
NRSNSI20170217,WC,9100,1,54784.72,1,11355.56,1
NRSNSI20170217,WC,8618.52,1,49862.22,1,8888.15,1
NRSNSI20170424,WC,79513.93,1,46133.04,1,7121.22,1
NRSNSI20170424,WC,78860.41,1,54786.17,1,6767.27,1
NRSNSI20170516,WC,67433.29,1,36059.11,1,8081.51,1
NRSNSI20170516,WC,68989.62,1,36505.6,1,7730.52,1
NRSNSI20170627,WC,39974.13,1,16613.94,1,3831.1,1
NRSNSI20170627,WC,41032.72,1,24613.22,1,4331.64,1
NRSNSI20170717,10,25685.5,5,34543.78,5,5595.53,5
NRSNSI20170717,20,37904.3,5,50042.67,5,5676.78,5
NRSNSI20170717,50,23848.1,5,11779.33,5,2270.52,5
NRSNSI20170717,40,31054.57,5,30098.83,5,5110.82,5
NRSNSI20170717,30,30313.63,5,43824,5,5077.4,5
NRSNSI20170717,0,26192.04,5,39226.4,5,5460.11,5
NRSNSI20170717,10,30424.75,5,40122.28,5,5300.95,5
NRSNSI20170717,0,26389.67,5,33372.17,5,5094.99,5
NRSNSI20170717,40,32760.13,5,34085.93,5,5854.35,5
NRSNSI20170717,30,29889.84,5,35848.33,5,5537.54,5
NRSNSI20170717,20,32239.99,5,44338.02,5,5419.12,5
NRSNSI20170717,50,25739.67,5,15603.5,5,3528.17,5
NRSNSI20170717,0,(null),0,(null),0,(null),0
NRSNSI20170717,10,(null),0,(null),0,(null),0
NRSNSI20170717,40,(null),0,(null),0,(null),0
NRSNSI20170717,20,(null),0,(null),0,(null),0
NRSNSI20170717,30,(null),0,(null),0,(null),0
NRSNSI20170717,50,(null),0,(null),0,(null),0
NRSNSI20170829,40,50013.01,1,14402.17,1,2540.11,1
NRSNSI20170829,30,53113.79,1,23998.66,1,2448.59,1
NRSNSI20170829,0,70894.44,1,27157.41,1,3227.78,1
NRSNSI20170829,20,54831.46,1,24242.3,1,2619.14,1
NRSNSI20170829,50,46979.67,1,6152.98,1,2811.38,1
NRSNSI20170829,10,61652.81,1,19048.83,1,2808.64,1
NRSNSI20170829,40,50086.99,1,14513.14,1,2231.84,1
NRSNSI20170829,0,82145.56,1,19471.11,1,3163.33,1
NRSNSI20170829,50,50795.69,1,5422.08,1,2603.61,1
NRSNSI20170829,30,54193.09,1,24007.72,1,2601.76,1
NRSNSI20170829,10,59107.36,1,19442.57,1,2972.42,1
NRSNSI20170829,20,56495.83,1,23862.22,1,2616.25,1
NRSNSI20170829,0,(null),0,(null),0,(null),0
NRSNSI20170829,20,(null),0,(null),0,(null),0
NRSNSI20170829,40,(null),0,(null),0,(null),0
NRSNSI20170829,50,(null),0,(null),0,(null),0
NRSNSI20170829,30,(null),0,(null),0,(null),0
NRSNSI20170829,10,(null),0,(null),0,(null),0
NRSNSI20170927,20,45154.43,1,110364.7,1,9432.77,1
NRSNSI20170927,40,44488.89,1,49266.39,1,8973.61,1
NRSNSI20170927,0,58273.28,1,35209.7,1,5145.15,1
NRSNSI20170927,50,34939.51,1,25989.3,1,20347.05,1
NRSNSI20170927,10,47269.44,1,52312.36,1,6218.33,1
NRSNSI20170927,30,44515.15,1,104288.89,1,10807.07,1
NRSNSI20170927,50,37263.14,1,22984.28,1,19470.05,1
NRSNSI20170927,10,41867.49,1,51167.22,1,6079.15,1
NRSNSI20170927,0,50905.08,1,35239.09,1,4930.73,1
NRSNSI20170927,30,41974.07,1,99127.78,1,11200,1
NRSNSI20170927,40,35988.07,1,45999.31,1,10548.01,1
NRSNSI20170927,20,39724.03,1,113838.47,1,9706.67,1
NRSNSI20170927,10,(null),0,(null),0,(null),0
NRSNSI20170927,0,(null),0,(null),0,(null),0
NRSNSI20170927,40,(null),0,(null),0,(null),0
NRSNSI20170927,30,(null),0,(null),0,(null),0
NRSNSI20170927,20,(null),0,(null),0,(null),0
NRSNSI20170927,50,(null),0,(null),0,(null),0
NRSNSI20171023,0,94135.72,1,47048.66,1,2316.6,1
NRSNSI20171023,30,56167.22,1,57671.25,1,3500.97,1
NRSNSI20171023,20,79668.16,1,53712.2,1,3119.65,1
NRSNSI20171023,10,105913.89,1,26655.42,1,2199.17,1
NRSNSI20171023,50,25446.3,1,9376.85,1,1492.59,1
NRSNSI20171023,40,58006.48,1,25735.19,1,4297.22,1
NRSNSI20171023,50,23267.31,1,8500.39,1,1387.34,1
NRSNSI20171023,10,86631,1,33766.12,1,1997.26,1
NRSNSI20171023,30,59988.33,1,58426.86,1,4799.58,1
NRSNSI20171023,40,52281.84,1,22836.31,1,4291.06,1
NRSNSI20171023,20,73896.39,1,57219.14,1,3910.44,1
NRSNSI20171023,0,93426.67,1,38940.42,1,2224.44,1
NRSNSI20171023,0,(null),0,(null),0,(null),0
NRSNSI20171023,40,(null),0,(null),0,(null),0
NRSNSI20171023,10,(null),0,(null),0,(null),0
NRSNSI20171023,20,(null),0,(null),0,(null),0
NRSNSI20171023,50,(null),0,(null),0,(null),0
NRSNSI20171023,30,(null),0,(null),0,(null),0
NRSNSI20171116,30,40085.66,1,53001.79,1,6229.75,1
NRSNSI20171116,0,57548.06,1,53759.44,1,1169.48,1
NRSNSI20171116,10,55944.04,1,48829.27,1,1072.76,1
NRSNSI20171116,20,67657.06,1,43103.29,1,2371.74,1
NRSNSI20171116,40,23045.45,1,9743.43,1,3978.79,1
NRSNSI20171116,50,5709.08,1,2009.89,1,1134.42,1
NRSNSI20171116,20,69346.96,1,46244.03,1,2117.61,1
NRSNSI20171116,0,57739.77,1,52803.95,1,851.46,1
NRSNSI20171116,30,34440.97,1,53083.33,1,7039.86,1
NRSNSI20171116,50,4868.31,1,1335.67,1,873.8,1
NRSNSI20171116,40,16452.4,1,9774.07,1,4231.69,1
NRSNSI20171116,10,47112.96,1,40637.04,1,806.48,1
NRSNSI20171116,10,(null),0,(null),0,(null),0
NRSNSI20171116,40,(null),0,(null),0,(null),0
NRSNSI20171116,0,(null),0,(null),0,(null),0
NRSNSI20171116,50,(null),0,(null),0,(null),0
NRSNSI20171116,20,(null),0,(null),0,(null),0
NRSNSI20171116,30,(null),0,(null),0,(null),0
NRSNSI20171219,30,95234.03,1,42466.67,1,8831.42,1
NRSNSI20171219,50,11537.04,1,1866.67,1,4528.4,1
NRSNSI20171219,10,89838.59,1,27737.24,1,5479.13,1
NRSNSI20171219,0,84259.26,4,25614.81,4,2022.22,4
NRSNSI20171219,20,91235.46,1,33989.95,1,6579.15,1
NRSNSI20171219,40,29423.33,1,20363.78,1,16177.78,1
NRSNSI20171219,20,68440.4,1,53391.92,1,10124.24,1
NRSNSI20171219,40,27724.67,1,17836,1,15480.11,1
NRSNSI20171219,30,68422.78,1,38537.41,1,8447.26,1
NRSNSI20171219,0,97022.06,1,24876.31,1,2037.09,1
NRSNSI20171219,50,11769.69,1,1188.5,1,4337.13,1
NRSNSI20171219,10,72535.73,1,26277.4,1,5687.5,1
NRSNSI20171219,20,(null),0,(null),0,(null),0
NRSNSI20171219,50,(null),0,(null),0,(null),0
NRSNSI20171219,30,(null),0,(null),0,(null),0
NRSNSI20171219,10,(null),0,(null),0,(null),0
NRSNSI20171219,40,(null),0,(null),0,(null),0
NRSNSI20171219,0,(null),0,(null),0,(null),0
NRSNSI20180123,10,32875.84,1,20330.2,1,2326.54,1
NRSNSI20180123,0,36295.76,1,12998.51,1,2178.58,1
NRSNSI20180123,20,31444.64,1,20176.68,1,2541.44,1
NRSNSI20180123,50,26883.14,1,7104.39,1,6004.58,1
NRSNSI20180123,40,35549.06,1,18400.22,1,12533.77,1
NRSNSI20180123,30,35679.12,1,44760.39,1,5233.44,1
NRSNSI20180123,40,31765,1,19166.37,1,12634.41,1
NRSNSI20180123,50,25188.3,1,6245.62,1,5511.9,1
NRSNSI20180123,20,32638.67,1,20151.44,1,2517.67,1
NRSNSI20180123,30,34869.67,1,42685.29,1,5064.66,1
NRSNSI20180123,0,35260.02,1,15711.87,1,1843.79,1
NRSNSI20180123,10,36478.53,1,16972.92,1,2179.29,1
NRSNSI20180123,20,(null),0,(null),0,(null),0
NRSNSI20180123,30,(null),0,(null),0,(null),0
NRSNSI20180123,50,(null),0,(null),0,(null),0
NRSNSI20180123,40,(null),0,(null),0,(null),0
NRSNSI20180123,10,(null),0,(null),0,(null),0
NRSNSI20180123,0,(null),0,(null),0,(null),0
NRSNSI20180302,30,19175.32,1,33125.07,1,5681.91,1
NRSNSI20180302,0,45814.78,1,20909.01,1,1678.83,1
NRSNSI20180302,20,37383.78,1,21989.39,1,1922.02,1
NRSNSI20180302,10,37600.69,1,21901.39,1,2022.22,1
NRSNSI20180302,40,15417.21,1,10817.99,1,14030.29,1
NRSNSI20180302,50,10007.41,1,4156.79,1,4770.37,1
NRSNSI20180302,50,8659.52,1,3403.74,1,4544.99,1
NRSNSI20180302,10,34416.67,1,18686.11,1,2012.5,1
NRSNSI20180302,20,38402.4,1,24435.19,1,2091.61,1
NRSNSI20180302,0,36069.44,1,19172.22,1,1895.83,1
NRSNSI20180302,40,14766.23,1,9240.15,1,15406.93,1
NRSNSI20180302,30,15776.98,1,33120.72,1,5629.43,1
NRSNSI20180302,30,(null),0,(null),0,(null),0
NRSNSI20180302,20,(null),0,(null),0,(null),0
NRSNSI20180302,0,(null),0,(null),0,(null),0
NRSNSI20180302,40,(null),0,(null),0,(null),0
NRSNSI20180302,50,(null),0,(null),0,(null),0
NRSNSI20180302,10,(null),0,(null),0,(null),0
NRSNSI20180320,50,17135.67,1,4008.97,1,2997.86,1
NRSNSI20180320,10,76441.96,1,20830.85,1,2768.28,1
NRSNSI20180320,20,51648.37,1,26625.93,1,2665.66,1
NRSNSI20180320,0,89677.78,1,29666.67,1,2988.89,1
NRSNSI20180320,40,22131.13,1,14565.23,1,8402.68,1
NRSNSI20180320,30,37885.89,1,23967.73,1,2804.73,1
NRSNSI20180320,30,39548.89,1,21320,1,2802.22,1
NRSNSI20180320,20,49655.76,1,22967.99,1,2615.9,1
NRSNSI20180320,0,79297.14,1,25708.25,1,2462.71,1
NRSNSI20180320,40,19864.31,1,14835.59,1,13672.37,1
NRSNSI20180320,10,77000.71,1,30048.38,1,2362.32,1
NRSNSI20180320,50,15483.71,1,3984.46,1,3101.88,1
NRSNSI20180320,10,(null),0,(null),0,(null),0
NRSNSI20180320,40,(null),0,(null),0,(null),0
NRSNSI20180320,30,(null),0,(null),0,(null),0
NRSNSI20180320,50,(null),0,(null),0,(null),0
NRSNSI20180320,0,(null),0,(null),0,(null),0
NRSNSI20180320,20,(null),0,(null),0,(null),0
NRSNSI20180417,50,20033.33,1,3077.78,1,4666.67,1
NRSNSI20180417,10,71800.93,1,20186.11,1,3526.85,1
NRSNSI20180417,20,43604.17,1,22083.59,1,3596.34,1
NRSNSI20180417,40,30600.64,1,5427.46,1,9495.15,1
NRSNSI20180417,0,86750.93,1,20113.89,1,4164.81,1
NRSNSI20180417,30,22221.2,1,18130.27,1,8600.26,1
NRSNSI20180417,10,70119.38,1,19893.02,1,3315.5,1
NRSNSI20180417,20,41827.46,1,25289.4,1,3196.04,1
NRSNSI20180417,50,19661.71,1,2923.43,1,5506.16,1
NRSNSI20180417,40,30958.18,1,5021.47,1,9100,1
NRSNSI20180417,30,20645.48,1,19316.93,1,9288.11,1
NRSNSI20180417,0,78843.42,1,20350.06,1,3626.05,1
NRSNSI20180417,30,(null),0,(null),0,(null),0
NRSNSI20180417,10,(null),0,(null),0,(null),0
NRSNSI20180417,0,(null),0,(null),0,(null),0
NRSNSI20180417,50,(null),0,(null),0,(null),0
NRSNSI20180417,40,(null),0,(null),0,(null),0
NRSNSI20180417,20,(null),0,(null),0,(null),0
NRSNSI20180530,30,26564.65,1,36985.98,1,4458.08,1
NRSNSI20180530,50,13499.41,1,1538.18,1,742.2,1
NRSNSI20180530,10,32467.9,1,37759.38,1,4505.06,1
NRSNSI20180530,40,26463.22,1,10529.5,1,3579.57,1
NRSNSI20180530,0,42231.52,1,38375.19,1,4314.86,1
NRSNSI20180530,20,24928.7,1,37700,1,4405.56,1
NRSNSI20180530,40,24641.57,1,9611.24,1,3521.85,1
NRSNSI20180530,50,12344.44,1,1333.33,1,688.89,1
NRSNSI20180530,0,34498.15,1,35810.19,1,5236.11,1
NRSNSI20180530,20,22679.46,1,36882.04,1,4644.06,1
NRSNSI20180530,10,29822.1,1,34809.49,1,4339.83,1
NRSNSI20180530,30,21692.93,1,38870.33,1,4481.06,1
NRSNSI20180530,30,(null),0,(null),0,(null),0
NRSNSI20180530,10,(null),0,(null),0,(null),0
NRSNSI20180530,50,(null),0,(null),0,(null),0
NRSNSI20180530,40,(null),0,(null),0,(null),0
NRSNSI20180530,0,(null),0,(null),0,(null),0
NRSNSI20180530,20,(null),0,(null),0,(null),0
NRSNSI20180718,50,2097.52,1,10821.04,1,4732.86,1
NRSNSI20180718,30,2366.92,1,36434.47,1,4469.57,1
NRSNSI20180718,10,4111.85,1,19784.07,1,7313.7,1
NRSNSI20180718,40,2684.67,1,13539.59,1,6938.31,1
NRSNSI20180718,0,3557.16,1,23060.64,1,7625.97,1
NRSNSI20180718,20,2888.89,1,22328.7,1,8534.26,1
NRSNSI20180718,20,2527.78,1,21292.12,1,8371.06,1
NRSNSI20180718,40,2010.86,1,13326.22,1,6475.66,1
NRSNSI20180718,30,2723.11,1,15844.57,1,7169.7,1
NRSNSI20180718,10,4158.05,1,20415.36,1,7782.15,1
NRSNSI20180718,50,1888.89,1,10611.11,1,4288.89,1
NRSNSI20180718,0,3755.56,1,25037.04,1,7980.56,1
NRSNSI20180718,0,(null),0,(null),0,(null),0
NRSNSI20180718,20,(null),0,(null),0,(null),0
NRSNSI20180718,40,(null),0,(null),0,(null),0
NRSNSI20180718,30,(null),0,(null),0,(null),0
NRSNSI20180718,10,(null),0,(null),0,(null),0
NRSNSI20180718,50,(null),0,(null),0,(null),0
NRSNSI20180817,40,8111.87,1,12156.31,1,2447.35,1
NRSNSI20180817,50,7858.09,1,7429.47,1,1175.97,1
NRSNSI20180817,0,19234.09,1,10524.75,1,2803.54,1
NRSNSI20180817,10,16442.05,1,11018.81,1,3182.7,1
NRSNSI20180817,30,8169.32,1,13098.48,1,2654.17,1
NRSNSI20180817,20,11220.87,1,11072.9,1,2527.78,1
NRSNSI20180817,20,9565.79,1,11633.46,1,2067.67,1
NRSNSI20180817,0,15910.47,1,11726.56,1,3835.25,1
NRSNSI20180817,50,6922.22,1,7566.67,1,1200,1
NRSNSI20180817,40,10947.89,1,12842.27,1,2498.72,1
NRSNSI20180817,10,17117.52,1,10622.61,1,3033.33,1
NRSNSI20180817,30,8307.2,1,11386.49,1,2447.35,1
NRSNSI20180817,20,(null),0,(null),0,(null),0
NRSNSI20180817,40,(null),0,(null),0,(null),0
NRSNSI20180817,30,(null),0,(null),0,(null),0
NRSNSI20180817,0,(null),0,(null),0,(null),0
NRSNSI20180817,10,(null),0,(null),0,(null),0
NRSNSI20180817,50,(null),0,(null),0,(null),0
NRSNSI20180913,20,4319.2,1,39059.66,1,2077.17,1
NRSNSI20180913,30,3783.15,1,43227.84,1,2374.41,1
NRSNSI20180913,0,8747.82,1,62609.36,1,1885.89,1
NRSNSI20180913,10,4943.21,1,57610.86,1,1494.2,1
NRSNSI20180913,40,4451.09,1,25794.32,1,2450.85,1
NRSNSI20180913,50,3044.32,1,9517.63,1,2472.83,1
NRSNSI20180913,0,6833.33,1,62311.11,1,2300,1
NRSNSI20180913,20,4143.36,1,40169.69,1,2110.14,1
NRSNSI20180913,50,3522.58,1,9197.85,1,2250.54,1
NRSNSI20180913,40,3840.07,1,26762.17,1,2280.38,1
NRSNSI20180913,30,4797.16,1,42927.28,1,2314.32,1
NRSNSI20180913,10,4612.48,1,59598.75,1,1635.96,1
NRSNSI20180913,30,(null),0,(null),0,(null),0
NRSNSI20180913,0,(null),0,(null),0,(null),0
NRSNSI20180913,40,(null),0,(null),0,(null),0
NRSNSI20180913,10,(null),0,(null),0,(null),0
NRSNSI20180913,20,(null),0,(null),0,(null),0
NRSNSI20180913,50,(null),0,(null),0,(null),0
NRSNSI20181023,40,7190.21,1,13632.57,1,9262.71,1
NRSNSI20181023,20,8909.04,1,18540.96,1,1328.55,1
NRSNSI20181023,0,6783.01,1,12749.86,1,1319.38,1
NRSNSI20181023,10,9867.6,1,16884.34,1,1449.67,1
NRSNSI20181023,50,1659.3,1,3777.78,1,2155.56,1
NRSNSI20181023,30,3488.21,1,25116.92,1,4768.31,1
NRSNSI20181023,40,6731.33,1,18109.11,1,12519.6,1
NRSNSI20181023,10,9755.55,1,18035.4,1,1316.8,1
